,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C0040588,Tracheoesophageal Fistula,,0.5083333333333333,0.25,0.9404267924352958,0.1552076731280332,0.4583333333333333,0.325,0.9291571798088688,0.051278689804728286,0.4,0.08333333333333333,0.83459702151387,0.017557497849388874,0.25,0.14166666666666666,0.6195216300357791,0.08214630554987226,0.3083333333333333,0.21666666666666665,0.6653565122438548,0.11993010823880583,0.36666666666666653,0.29166666666666663,0.8739738704830939,0.12108853510874125
C0239105,Conjunctival telangiectasis,,0.6,0.15,0.9588033235853874,0.02389668811039604,0.75,0.1,0.9604256603072924,0.0193103315220018,0.15,0.0,0.8873357935292205,0.00668570385803773,0.4,0.25,0.7699554379612868,0.022619262300302527,0.35,0.3,0.9664206470779372,0.06359525247640832,0.4,0.15,0.983029290256696,0.015966869361823975
C0155320,"Blindness, Cortical",nervous system ,0.36666666666666653,0.08333333333333333,0.7426751962104676,0.018168906832474317,0.15,0.0,0.7685745909379402,0.005039292760562555,0.13333333333333333,0.0,0.6727700893202682,0.006231203854172575,0.2333333333333333,0.18333333333333326,0.6608980015170512,0.044375614930725685,0.3333333333333333,0.05,0.5886325639715785,0.011230943006302056,0.21666666666666665,0.18333333333333326,0.6229508196721312,0.018782282273928468
C0231807,Dyspnea on exertion,,0.21666666666666665,0.1,0.8340538657998607,0.0223284103258109,0.16666666666666666,0.11666666666666665,0.7868183577122513,0.06123921491992266,0.0,0.0,0.6914991099760079,0.001830341707169496,0.15,0.1,0.5690132342697932,0.07952802089757766,0.06666666666666668,0.06666666666666668,0.5309085984056963,0.012247852680384334,0.08333333333333333,0.05,0.7060591285504217,0.004590513438360568
C1832446,Sparse eyebrow,,0.06999999999999999,0.045,0.7846107186018407,0.012107278406630523,0.065,0.02,0.7869122431904807,0.008561040287998855,0.05,0.025,0.666327623872827,0.0021977815402067185,0.0,0.0,0.4930277958538626,0.00019982945878606984,0.02,0.0,0.4445891047689876,0.0016523400918983082,0.0,0.0,0.6676403737101422,0.0007749972575612081
C4280808,Abnormally small eyeball,,0.06444444444444444,0.031111111111111114,0.7889538814345467,0.007045659103952741,0.04333333333333333,0.01,0.7719941400588064,0.006591230071435042,0.01111111111111111,0.0,0.6695664834140888,0.0016906520885582102,0.03333333333333333,0.01111111111111111,0.5203133153186732,0.0013553260934488476,0.04111111111111111,0.01,0.483164989439682,0.002694880685284178,0.042222222222222223,0.021111111111111112,0.6401102621443657,0.004328584306264554
C0028754,Obesity,acquired metabolic ,0.05046153846153847,0.023384615384615386,0.7726402503548381,0.009226293997482735,0.054153846153846164,0.003846153846153847,0.7620144679959695,0.008019316746658556,0.01153846153846154,0.0,0.6930480268123821,0.003405077306056917,0.01153846153846154,0.007692307692307694,0.5124625135885759,0.0028288786898197802,0.031230769230769232,0.01569230769230769,0.5446151823668138,0.006135166859295147,0.04630769230769232,0.007692307692307694,0.6601713334320499,0.004718557844115495
C0206686,Adrenocortical carcinoma,cancer,0.2,0.0,0.9169824170381377,0.005655681822301746,0.15,0.0,0.8986348439821693,0.005648257191266054,0.0,0.0,0.7652442421991086,0.0006367034492634577,0.1,0.05,0.6180987648588412,0.013832963280605487,0.2,0.1,0.914004457652303,0.058653755409566764,0.0,0.0,0.8005796495789994,0.0015809510111946489
C0038587,Substance Withdrawal Syndrome,,0.2,0.1,0.7426821669379213,0.034189796353601934,0.19,0.05666666666666665,0.8408886305510347,0.012516171023011708,0.11333333333333333,0.0,0.7407921413624738,0.004199809930262104,0.0,0.0,0.5028909555917228,0.0003044364975859012,0.21,0.1,0.7781305122839651,0.03219654775668388,0.13333333333333333,0.03666666666666667,0.8929555917228553,0.009501004740954382
C4020813,Increased gastric cancer,,0.45,0.1,0.9565394378405152,0.015363037409809804,0.36666666666666653,0.13333333333333333,0.9639270678553741,0.01857914319016991,0.0,0.0,0.8708546155274888,0.0011001598833068273,0.1,0.0,0.5684888094353642,0.003071899392755725,0.3333333333333333,0.15,0.962359924467558,0.024101565247127168,0.0,0.0,0.8701693288756811,0.0020237595474335898
C0027796,Neuralgia,,0.0,0.0,0.8023602859264759,0.0008900343850833686,0.05,0.0,0.7752227998514667,0.002885908983415735,0.0,0.0,0.5791508076494616,0.0007068944984198296,0.1,0.0,0.5434506126995916,0.0016685993108658036,0.0,0.0,0.5731711845525436,0.0006075278763423942,0.0,0.0,0.6698848867434088,0.0010156731027695686
C0221357,Brachydactyly,,0.0737179487179487,0.025,0.8296789638322181,0.00832130498293329,0.1,0.016666666666666666,0.792630134036712,0.00652652373282088,0.0,0.0,0.7038786910935266,0.0018947882679685773,0.03333333333333333,0.0,0.521965094232414,0.0013802059913316654,0.0891025641025641,0.03269230769230769,0.5437158254233132,0.007280061568660047,0.05,0.008333333333333333,0.6953433756197928,0.0039179416612419365
C0029463,Osteosarcoma,cancer,0.13333333333333333,0.03333333333333333,0.8734334820460391,0.007089382715865225,0.08333333333333333,0.03333333333333333,0.8160121758527744,0.0062872230135896795,0.0,0.0,0.7294538293521702,0.0008117426212179322,0.025,0.0,0.547171941320445,0.0009851144013876482,0.18333333333333326,0.08333333333333333,0.8095176131610746,0.043924308569624745,0.0,0.0,0.6801867428819282,0.0007565262444233462
C0035304,Retinal Degeneration,nervous system ,0.16499999999999998,0.105,0.7748118229578316,0.03977847538411073,0.11,0.05,0.7623586638151469,0.03025277455795302,0.04,0.02,0.6643895578595005,0.003744400376387763,0.02,0.02,0.5031610023711004,0.0027184641250728486,0.06000000000000001,0.02,0.5614779859593658,0.0036647692614598507,0.065,0.02,0.7152947603328841,0.002892683491068459
C1850049,Bilateral fifth finger clinodactyly,,0.1190909090909091,0.045454545454545456,0.8422241531314641,0.01132486492530272,0.05636363636363637,0.01909090909090909,0.8090046115764131,0.0048074867229587455,0.0,0.0,0.7152527254077515,0.001609276653118227,0.04727272727272727,0.029090909090909087,0.5305396137804754,0.004158328430197987,0.10090909090909092,0.054545454545454536,0.5837039690074939,0.018129722884449327,0.027272727272727268,0.0,0.6734072683191481,0.0022778904287240128
C0040136,Thyroid Neoplasm,cancer,0.11666666666666665,0.03333333333333333,0.8609613150557622,0.006895983931076569,0.03333333333333333,0.0,0.7912476765799257,0.002003057052776792,0.0,0.0,0.6508586973358117,0.0006399403973909239,0.03333333333333333,0.03333333333333333,0.5808428206319702,0.002595666174805528,0.10833333333333332,0.05833333333333333,0.7263053748451054,0.02080220293896912,0.075,0.05,0.8102888785625775,0.007759611746696633
C0685695,Abnormal lung lobation,,0.2222222222222222,0.2222222222222222,0.8048594352659695,0.031699953054856955,0.1111111111111111,0.0,0.8756368211538065,0.0051586907904392475,0.1111111111111111,0.0,0.6513004558298784,0.002046550279663207,0.0,0.0,0.4930387971041397,4.6405865701424656e-05,0.0,0.0,0.7552234803951899,0.0016045448693241394,0.0,0.0,0.8391291792999608,0.0009262301092858613
C0004782,Basal Ganglia Diseases,nervous system ,0.2,0.0,0.6273209395163162,0.0046370037637545,0.0,0.0,0.6779650002320939,0.0012089202182575295,0.05,0.0,0.5432924847978462,0.001165896038645301,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.2,0.0,0.6401244023580746,0.0028894905431752146,0.0,0.0,0.7880448405514553,0.0009554029018815646
C4022018,Telangiectasia of the skin,,0.225,0.05,0.8923252544499698,0.013045912985477234,0.125,0.075,0.8760085049031,0.01941367123992766,0.025,0.0,0.7537255425942277,0.0021571268727188647,0.025,0.025,0.5431089371194868,0.0034228990512844577,0.1,0.0,0.6163556722591439,0.003922860972111058,0.05,0.025,0.7676720732444113,0.0034861949609204888
C0023467,"Leukemia, Myelocytic, Acute",cancer,0.05,0.008333333333333333,0.8157464856627479,0.0125237410222956,0.008333333333333333,0.0,0.8115292809603781,0.002969597014047878,0.0,0.0,0.6743328231683101,0.0013419206230975492,0.03205128205128205,0.02371794871794872,0.5172024745096914,0.002368354515079133,0.05705128205128205,0.008333333333333333,0.5583157945416529,0.004247626921606888,0.016666666666666666,0.0,0.6905856012650657,0.0022248205303915607
C4020855,Respiratory function loss,,0.15833333333333333,0.06666666666666668,0.8503868253022709,0.017241328075657158,0.15,0.06666666666666668,0.786577576183846,0.016582960868866202,0.05,0.0,0.7031112141807935,0.0036358213189844986,0.008333333333333333,0.008333333333333333,0.5014115662126019,0.0011275317906101385,0.08333333333333333,0.008333333333333333,0.5909882608217185,0.009756477463834934,0.008333333333333333,0.0,0.7342440646217003,0.0027148988074437897
C1849538,Delayed eruption of primary teeth,,0.4,0.2,0.8993688216457049,0.06996010723224033,0.3,0.2,0.9174734301758946,0.20298570081740955,0.5,0.0,0.7955237388035458,0.01286274429963966,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.4,0.0,0.7390402376200864,0.010336703409217943,0.3,0.3,0.8034204297582029,0.1398995925481497
C0345397,Accessory rib,,0.3,0.2,0.8828421590012532,0.10286553063490808,0.1,0.1,0.8469810182391979,0.00889617523273802,0.0,0.0,0.4746902120944912,4.640801930573604e-05,0.1,0.0,0.5434283194876317,0.001534304530807998,0.0,0.0,0.6299438436905371,0.0012455685037412974,0.1,0.0,0.7689469531721354,0.0019503903863256032
C0027726,Nephrotic Syndrome,urinary system ,0.13666666666666666,0.06999999999999999,0.8321134675906547,0.017990584331774574,0.05333333333333333,0.016666666666666666,0.7955293552237881,0.006110311607102523,0.0,0.0,0.7121467218578981,0.0013512226230168974,0.08666666666666667,0.016666666666666666,0.5367761189402043,0.004680817331737494,0.2,0.0,0.6385670433933306,0.007490543192484611,0.04,0.02,0.7597263693161558,0.0031711249914089675
C0002622,Amnesia,cognitive disorder,0.05,0.0,0.829025069637883,0.0018085350848957397,0.15,0.1,0.8300278551532033,0.013752542887741758,0.0,0.0,0.646905756731662,0.0006653137649399995,0.05,0.05,0.5183762766945218,0.010074274158709965,0.1,0.1,0.6703226555246053,0.10160651065445972,0.15,0.05,0.7951601671309192,0.05318347245485668
C0231791,Toeing-in,,0.0,0.0,0.7316874100218269,0.0012668972206860642,0.15,0.0,0.70239245189554,0.002534139304822019,0.05,0.0,0.5809664236288488,0.0016438946259291051,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.0,0.0,0.4448358333720336,0.0004201289955968933,0.0,0.0,0.6608585272217836,0.000467797346407486
C0243050,Cardiovascular Abnormalities,,0.2333333333333333,0.0,0.8304078014184398,0.005421119139211046,0.06666666666666668,0.0,0.7716215274551704,0.002269001212799745,0.0,0.0,0.6292307364737216,0.0012711459927493098,0.1,0.0,0.5434064232401127,0.001566266025095985,0.06666666666666668,0.03333333333333333,0.5132626436247639,0.002968834166257033,0.03333333333333333,0.0,0.7170514726377404,0.0018551312004352308
C0004134,Ataxia,,0.0,0.0,0.6866899545074737,0.0007393713933433991,0.35,0.1,0.7430647107975119,0.01047620400357245,0.35,0.0,0.6957188283353448,0.009633690790114844,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.2,0.2,0.5788831120601616,0.02697935888654001,0.0,0.0,0.6421177235168508,0.0013721091102186903
C0349506,Photosensitivity of skin,,0.3466666666666666,0.1766666666666667,0.8381219194643356,0.025367893649507003,0.15666666666666668,0.02,0.8879619641030411,0.011013869734316636,0.03666666666666667,0.0,0.8148818159273381,0.005829460937220411,0.06000000000000001,0.04,0.5233869617781084,0.02155776317583198,0.21,0.07666666666666666,0.5905942527666698,0.03618037186989966,0.11666666666666667,0.04,0.7572674292445519,0.005149924214465601
C0524620,Metabolic Syndrome X,,0.05,0.0,0.8202511956168455,0.0027542968380405816,0.05,0.0,0.8139388029902029,0.0024119342788257807,0.05,0.0,0.5834610205692529,0.0012958842196643602,0.0,0.0,0.5429679156799926,0.0007911567221171439,0.1,0.05,0.6065422296512978,0.0037126969465883313,0.05,0.05,0.6878418535543483,0.008180913851631609
C1839326,Abnormally-shaped vertebrae,,0.2333333333333333,0.03333333333333333,0.808334494719564,0.008501036821429676,0.0,0.0,0.7696955619560841,0.0012196154319727213,0.0,0.0,0.6080871194524452,0.0005467828053373992,0.1,0.03333333333333333,0.5435070767134318,0.0025889674146292,0.06666666666666668,0.0,0.4984483879959119,0.0016300159141367807,0.03333333333333333,0.0,0.6458433986806653,0.001227099883687533
C0038271,Stereotyped Behavior,,0.08333333333333333,0.05833333333333333,0.7685980993540592,0.005988921503066768,0.08333333333333333,0.0,0.7565982387657421,0.002056007767654318,0.0,0.0,0.6635124773456016,0.0006197833932365595,0.05833333333333333,0.0,0.5472764378766052,0.0012424040543182735,0.08333333333333333,0.05833333333333333,0.5502919900243196,0.05962140233184553,0.0,0.0,0.632727667022941,0.0007766282837563061
C1867955,Increased incidence of hepatocellular carcinoma,,0.11666666666666665,0.06666666666666668,0.7567739538340067,0.030234466054374107,0.11666666666666665,0.03333333333333333,0.7657455142198071,0.00440229173636704,0.0,0.0,0.614034415493939,0.0007562787304865124,0.0,0.0,0.5094708404935521,0.00022720831331589882,0.08333333333333333,0.05,0.6514239159042001,0.027170283885427412,0.03333333333333333,0.0,0.7438561454027526,0.00175336569727355
C4280495,Concave bridge of nose,,0.09631578947368423,0.03552631578947369,0.8194561411721806,0.016435799055076836,0.03605263157894737,0.015263157894736843,0.7919986066589628,0.009316005739887155,0.02052631578947368,0.0,0.7146729159634257,0.0030107897506970486,0.035789473684210524,0.005263157894736842,0.5211245161496973,0.007000968821491115,0.04631578947368421,0.015263157894736843,0.521351325213929,0.006477693412764882,0.030263157894736843,0.005,0.6539282731194823,0.003669968488073892
C0016059,Fibrosis,,0.19,0.12,0.8798108384458079,0.033269949584545135,0.195,0.05,0.8629274725785463,0.009285827565608223,0.025,0.0,0.7390223554564046,0.0019067475340106574,0.175,0.15,0.5941450548429075,0.044432056129894905,0.235,0.025,0.6793050520542853,0.008172220027602739,0.025,0.0,0.8058979364194089,0.002179280338597178
C1837066,Recurrent viral infections,,0.3,0.3,0.8691625661498469,0.13429325191154598,0.4,0.35,0.908383622690558,0.05411174476730467,0.4,0.2,0.6919459660198681,0.024922727999483626,0.3,0.25,0.6450515272490949,0.2515216471809697,0.15,0.0,0.6239810602543868,0.004731114459952406,0.15,0.15,0.7350617398570235,0.020954575072939272
C1856661,Cloudy cornea,,0.19166666666666665,0.15833333333333333,0.7305123886953154,0.05950803660410583,0.225,0.09166666666666663,0.7276964769647696,0.013347606823785562,0.09166666666666663,0.0,0.6441109175377469,0.0032778443231927428,0.225,0.15833333333333333,0.6068664343786295,0.03885469538265841,0.15833333333333333,0.1,0.6010751064653503,0.07993125140827319,0.14999999999999994,0.09166666666666666,0.7181087882307394,0.0206000931323529
C0427065,Distal muscle weakness,,0.07857142857142856,0.061904761904761886,0.8011805624785386,0.006692784913871109,0.05,0.0,0.7825746851427241,0.0023133785201410128,0.0,0.0,0.6073982875308765,0.0007377320755264536,0.0,0.0,0.4930216329378926,0.00028835565274999746,0.03333333333333333,0.016666666666666666,0.4533988524463054,0.0017072625051061051,0.0,0.0,0.6719395429723413,0.0009581500074856046
C0030312,Pancytopenia,hematopoietic system ,0.10833333333333332,0.05833333333333333,0.8125356224638354,0.007845242236123826,0.05833333333333333,0.0,0.7887402038224453,0.002760778155197141,0.025,0.0,0.6539386054579809,0.0017274248166001909,0.08333333333333333,0.03333333333333333,0.5351783446395937,0.0036482015028075883,0.10833333333333332,0.08333333333333333,0.5318890747452221,0.022139440453833988,0.025,0.025,0.7737299817241273,0.003149113894524664
C0578038,Thin lips,,0.065,0.0,0.8160960528151009,0.003402854982144186,0.045,0.02,0.7982663071272491,0.003098151488168884,0.02,0.0,0.6562658654516714,0.0014023646587967447,0.085,0.02,0.5559461155795248,0.0032103689707089684,0.06000000000000001,0.02,0.507734436747408,0.0039427764469764665,0.02,0.02,0.6584213585010925,0.00224846856739737
C0015923,Fetal Alcohol Syndrome,,0.0,0.0,0.7325619719617491,0.0009368932914214164,0.0,0.0,0.7803732243988487,0.0004776878986701743,0.0,0.0,0.4872087085693065,6.962603088540491e-05,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.749897873920713,0.001097000198881605,0.0,0.0,0.5613800946987281,0.0005155098765003467
C3277418,Gastrointestinal hamartomatous polyps,,0.5,0.3,0.93499791154221,0.2169309162566111,0.5,0.3,0.91609968905184,0.030552999881248526,0.0,0.0,0.8773332714531025,0.002766518401448485,0.3,0.3,0.6449923423214368,0.046244606825635234,0.2,0.1,0.8197568106929038,0.009119622694796482,0.1,0.0,0.8726736900728639,0.0018351550049314133
C0520679,"Sleep Apnea, Obstructive",,0.4,0.4,0.8343574511532929,0.022299962813967657,0.3,0.1,0.8520722142293591,0.05536866435458273,0.1,0.0,0.7768691697220032,0.002531721719488295,0.1,0.0,0.5932473198125028,0.003194374572692746,0.2,0.2,0.7686406460296096,0.2006688466126325,0.1,0.0,0.8557061307838678,0.0030263284405543
C0685381,Congenital hypoplasia of radius,,0.0,0.0,0.7492453794000186,0.0007686712232391358,0.05,0.0,0.7338557629794744,0.0024203467818107163,0.05,0.0,0.6577389244915018,0.0017648827870717203,0.03333333333333333,0.0,0.5097829788551437,0.00043885314384290163,0.06666666666666668,0.0,0.6462655954923997,0.0019528164585627566,0.0,0.0,0.625051855979691,0.0007664475422013232
C3887709,Optic Neuropathy,,0.6,0.2,0.8726456254351357,0.050421820937601725,0.45,0.05,0.9309839870039452,0.013744962911040723,0.45,0.2,0.771368066836853,0.015584134082851362,0.45,0.2,0.8701369227198887,0.04069856788058708,0.6,0.1,0.7577048038988164,0.023217680921576663,0.6,0.35,0.8756648874448828,0.03468384341241533
C0267963,Exocrine pancreatic insufficiency,endocrine system ,0.0,0.0,0.7200965376403973,0.0004150562263657651,0.0,0.0,0.7560359231411863,0.0007968089414417308,0.0,0.0,0.581971131532535,0.0004715227643128534,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.4308317089018844,0.00026439598876215907,0.0,0.0,0.4973661004362758,0.00019764425580385083
C0017658,Glomerulonephritis,urinary system ,0.31666666666666665,0.2,0.9571165311653116,0.04305704987387022,0.225,0.06666666666666668,0.9301707317073172,0.012513378228829414,0.0,0.0,0.7187158343011999,0.002510262982008256,0.125,0.06666666666666668,0.5562895857530004,0.020163731696886168,0.2916666666666667,0.06666666666666668,0.7328900503290747,0.01712409424770205,0.25,0.1,0.9392489353464964,0.012569668566076116
C0021368,Inflammation,,0.1431818181818182,0.01818181818181818,0.8697086980789475,0.011017441831969316,0.05378787878787879,0.00909090909090909,0.8324599221405004,0.005527383933197974,0.01818181818181818,0.0,0.6756931756360528,0.0021170171536535184,0.05303030303030303,0.0,0.5288293520422223,0.0018601725582970308,0.12651515151515152,0.00909090909090909,0.7193024085574796,0.009268655297470282,0.125,0.027272727272727268,0.8415450023668722,0.010516625501535
C3714497,Reactive airway disease,,0.13333333333333333,0.13333333333333333,0.8657205763992076,0.023291159838697485,0.0,0.0,0.7834935302129767,0.0006643187981616111,0.0,0.0,0.4755734583952452,9.75014426491214e-05,0.03333333333333333,0.03333333333333333,0.5099074418028728,0.001847244666487072,0.1,0.1,0.5645454123328382,0.005130744765933199,0.13333333333333333,0.05,0.6312066617137198,0.006512047203541304
C0158465,Acquired cubitus valgus,,0.2,0.0,0.6987441385393937,0.005199029056883186,0.1,0.0,0.7105134871628209,0.003931319853014725,0.0,0.0,0.6798748781280468,0.001292011110204676,0.25,0.1,0.6442522865499791,0.01746775765310285,0.3,0.25,0.7057175356330376,0.04065856948476359,0.0,0.0,0.7358071405357723,0.000978902462553855
C0020179,Huntington Disease,nervous system ,0.0,0.0,0.6378080761197493,0.0001978629783876317,0.0,0.0,0.5972336969134369,0.00021631148084455225,0.0,0.0,0.4903991645393362,5.569393093524347e-05,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.4047482014388489,0.0007918690151955245,0.0,0.0,0.3558505453701555,8.659268894699812e-05
C0344315,Depressed mood,,0.0,0.0,0.6496204735376044,0.0004205827502041785,0.05,0.0,0.7391179201485608,0.001808977302433148,0.1,0.0,0.5666527390900649,0.0025276358012656713,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.0,0.0,0.5391063138347262,0.0003816136234383271,0.1,0.0,0.7857335190343546,0.003326022707518249
C4024989,Hereditary nonpolyposis colorectal carcinoma,,0.3,0.3,0.9035331259575652,0.01868969837549551,0.3,0.05,0.9183411486141418,0.01058717134772817,0.0,0.0,0.81055527183249,0.0008394674942730753,0.25,0.1,0.6445842425367938,0.0155664338160745,0.3,0.3,0.9043966757973908,0.0460374936747144,0.05,0.0,0.7466618691675565,0.0016286238718087606
C0268731,Renal glomerular disease,,0.0,0.0,0.7069366442330006,0.0002582087267717095,0.0,0.0,0.5971663959155256,0.0005284344206195753,0.0,0.0,0.4789974472035276,5.569393093524347e-05,0.0,0.0,0.5427918310512879,0.0005412487766552078,0.0,0.0,0.4239637967045719,0.0001341492507961355,0.0,0.0,0.5600951496867023,0.000199397899488901
C1851971,Hypoplastic myelodysplasia,,0.3,0.05,0.865702479338843,0.023060656257577226,0.2,0.2,0.920865447116724,0.03853582426868525,0.1,0.05,0.7243163246355279,0.005505761932905989,0.05,0.05,0.5431400315721052,0.008610669181362609,0.0,0.0,0.8391145881697465,0.0017977237861293942,0.05,0.05,0.8612730987092581,0.0073221443637394934
C1834405,Nail dysplasia,,0.3066666666666667,0.15,0.8535794776408586,0.018228394669538333,0.11333333333333333,0.03666666666666667,0.8496083081453925,0.01420630807069141,0.06000000000000001,0.0,0.7261157095249167,0.002260955216650434,0.05666666666666665,0.03666666666666667,0.5316303185305743,0.009193010193781057,0.15666666666666668,0.05666666666666665,0.6327619933348834,0.0287564166782116,0.04,0.0,0.5928861505076339,0.0013845383723791846
C1851854,Thin dental enamel,,0.175,0.08333333333333333,0.8837998884913814,0.011043341008317224,0.11666666666666665,0.025,0.8613496801870868,0.007828784821115684,0.03333333333333333,0.0,0.7785336229459958,0.00272556382601817,0.025,0.025,0.5180864656414068,0.0044149226765976685,0.05833333333333333,0.05833333333333333,0.6512217550217597,0.05985750358681639,0.03333333333333333,0.0,0.6590027722281591,0.001344307089091492
C0024809,Marijuana Abuse,,0.06666666666666668,0.06666666666666668,0.7899929536021806,0.03507559877862504,0.05,0.0,0.7456734343058911,0.002484660520555783,0.0,0.0,0.5957005358359659,0.0004031830381065604,0.05833333333333333,0.0,0.5391982980239114,0.0018503966557816688,0.08333333333333333,0.05,0.5124779316112247,0.006888685115883854,0.03333333333333333,0.0,0.7447546924363502,0.001769056670357134
C0162538,Immunoglobulin A deficiency (disorder),immune system ,0.15,0.1,0.7874802674343021,0.011139485566197822,0.1,0.05,0.7867675735908628,0.005651263435690382,0.1,0.0,0.7053092209118768,0.0025856497844188478,0.0,0.0,0.4930355650478225,8.820820068435815e-05,0.1,0.0,0.6727899526418424,0.003307509245824258,0.0,0.0,0.8510005571547963,0.0009904023366600358
C0699791,Stomach Carcinoma,cancer,0.15,0.1,0.9259793001021072,0.013092168751465587,0.0,0.0,0.8861644852872923,0.0015727058865339493,0.0,0.0,0.5796319502459854,0.00043181160694559376,0.1,0.0,0.5433351898264179,0.001195835029705425,0.1,0.0,0.872027290448343,0.005128417859941685,0.05,0.0,0.9175113710201429,0.0038574733662758358
C1839630,"Hypotonia, severe",,0.4916666666666666,0.3666666666666667,0.8219175881186892,0.15835191761531786,0.4166666666666666,0.2833333333333333,0.8506128817444093,0.13195991239286306,0.425,0.16666666666666666,0.7766315121105124,0.027092045465728732,0.2666666666666667,0.2666666666666667,0.6282320510437961,0.2667827973053363,0.31666666666666665,0.025,0.7696284767391439,0.014841137125778716,0.06666666666666668,0.0,0.7676756179148858,0.0039923505717225
C1956257,Pulmonary Stenosis,,0.155,0.045,0.8187917770650305,0.00833605420470488,0.065,0.025,0.7590568493469065,0.003840857417241347,0.025,0.0,0.629496932087575,0.0014517046573257989,0.135,0.135,0.5614003160879467,0.03249484635356946,0.115,0.115,0.6139032213080463,0.06477093351321449,0.075,0.0,0.7350316087946823,0.00224236862828817
C4021821,Abnormality of the urinary system,,0.65,0.3,0.8832207311788013,0.031111248479650425,0.55,0.05,0.8823520307082713,0.014739555351697376,0.2,0.0,0.8099751578751857,0.006094780755498722,0.3,0.0,0.7436478454680536,0.008101721999181041,0.6,0.15,0.7541179110946012,0.042358134089312216,0.35,0.1,0.7782116765725606,0.015475708979984756
C1849300,Widely patent fontanels and sutures,,0.35,0.25,0.7938225192611157,0.04380714729881565,0.35,0.1,0.7779216559918314,0.10468090417261347,0.25,0.0,0.6666701475912002,0.009084774487495886,0.1,0.1,0.5437343358395991,0.10004640974234907,0.1,0.0,0.6071196509793001,0.0029573226189287,0.3,0.1,0.7124222593520839,0.10278681745314733
C1834696,Hyporeflexia of lower limbs,,0.0,0.0,0.8723627419130274,0.002054341375192306,0.3,0.0,0.8797883696106187,0.004647124784043068,0.0,0.0,0.6840720285886666,0.0017650761094811587,0.1,0.0,0.5434376015222536,0.0015802287558367009,0.0,0.0,0.6096625980414906,0.0014429819353567002,0.0,0.0,0.7719357683204159,0.002601851005430136
C1837352,Childhood onset,,0.025,0.0,0.7259718607677292,0.0015058688565201994,0.0,0.0,0.6965776714068841,0.0005388070495388683,0.0,0.0,0.5261931870991728,0.000311091187390441,0.05,0.025,0.5182637791616321,0.0021490419387853983,0.0,0.0,0.3088344641695325,0.0003458132986654532,0.025,0.0,0.5310267373052018,0.0010344095074541237
C1336708,Testicular Germ Cell Tumor,endocrine system ,0.0,0.0,0.7740995172669886,0.0005464123451372997,0.05,0.05,0.7446481619012253,0.003007071497415917,0.1,0.0,0.5638101095432603,0.001748688119324276,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.4825891199405867,0.0004791181608954068,0.0,0.0,0.6547809134793909,0.0005864892093033442
C0854110,Insulin resistant diabetes,,0.25,0.15,0.9237351466765691,0.014164970334072262,0.2,0.1,0.8818696620868921,0.022255078578969103,0.05,0.0,0.6286669142220571,0.0012526185128898589,0.15,0.0,0.5688393520237653,0.0042243457903447645,0.15,0.1,0.8100236724842184,0.009215584399148793,0.0,0.0,0.7339143148904568,0.0016438370526584787
C1261473,Sarcoma,,0.13333333333333333,0.0,0.8552268610969209,0.004229838186922798,0.13333333333333333,0.05,0.8816955370826174,0.006749783625960302,0.0,0.0,0.7594513846963574,0.0007454343866064287,0.0,0.0,0.5677146705057353,0.0009864521657685784,0.13333333333333333,0.0,0.6228196256908002,0.0037433736530830815,0.05,0.0,0.7095295592811034,0.00129847796362288
C0221353,Horseshoe Kidney,,0.45,0.4,0.7957708555777355,0.07001611622478998,0.25,0.2,0.7914860034353094,0.015721271142459615,0.05,0.0,0.6534411122974791,0.0017773626743026387,0.1,0.1,0.5685204957987094,0.05652131575348088,0.05,0.0,0.6703101063088994,0.0036435648805814725,0.1,0.0,0.8055081008309735,0.003609950988770447
C0240278,Lymphatic obstruction,,0.05,0.0,0.8387170915169243,0.003080994528451764,0.05,0.0,0.8382992060175513,0.002769843121754401,0.0,0.0,0.7118528578724985,0.0008868627585896143,0.1,0.05,0.568540186655523,0.017991384510721527,0.15,0.1,0.6581615359613688,0.014539126716272437,0.0,0.0,0.6782397734131961,0.001190192594920211
C4021790,Abnormality of the skeletal system,,0.0,0.0,0.5577264921563168,0.0003538883164527353,0.0,0.0,0.6729079643553327,0.0003431425200290207,0.0,0.0,0.4870300751879699,5.105075966009834e-05,0.0,0.0,0.5432702125684582,0.0010365087522500936,0.0,0.0,0.3784890466908011,0.0003299445127366733,0.0,0.0,0.5361157523438226,0.00011542126028142826
