Disease ID,Disease Name,Ranks,Recall-at-25,Mean Average Precision,AUROC,Recall-at-100,Nodes
C1855106,Neonatal onset,2230.3684210526317,0.1,0.06569715415993096,0.8767329835639336,0.2,4339.421052631579
C0392163,Corneal erosion,2852.4666666666667,0.1,0.08122826059073256,0.8371971033330239,0.3,4421.8
C0151891,Retinal depigmentation,5768.75,0.2,0.014147203036606649,0.6843792063123695,0.3,6439.833333333333
C1857206,Laterally sparse eyebrows,2155.090909090909,0.0,0.001954813511997713,0.9101944676506081,0.1,6458.909090909091
C1849937,"Short limb dwarfism, disproportionate",5028.809523809524,0.13333333333333333,0.029854949640730814,0.7457246006686479,0.18333333333333332,3803.4285714285716
C0426848,Sacral dimples,5058.444444444444,0.15,0.026259311871803352,0.7814626955754678,0.15,7550.055555555556
C0279626,Squamous cell carcinoma of esophagus,4513.831168831169,0.02857142857142857,0.010287341592207415,0.7904652168129822,0.09642857142857142,4872.883116883117
C0011071,Sudden death,1700.1176470588234,0.0,0.007425627196900385,0.9314426648096564,0.3,3911.9411764705883
C0521620,Dilatation of ureter,4402.333333333333,0.15,0.010395106004487776,0.804422755547303,0.15,6403.6
C1836623,Low to undetectable plasma cortisol,1313.8333333333333,0.5,0.19249589520202992,0.945966581573451,0.6,3456.0
C0341706,Glycinuria,1650.7,0.5,0.11592804680744709,0.9336821831345432,0.6,4440.5
C1847584,Distal sensory impairment,5360.7307692307695,0.0,0.0021258627590791204,0.7496974347051074,0.056666666666666664,7660.5
C0003507,Aortic Valve Stenosis,3930.4,0.0,0.003761298335003609,0.8151170079398244,0.1,7073.4
C0011991,Diarrhea,4054.2982456140353,0.0,0.005669634366577037,0.811999430484484,0.09621212121212121,4883.473684210527
C0003486,Aortic Aneurysm,1304.6,0.0,0.004526079550662973,0.9394996983338746,0.2,5882.6
C0162820,"Dermatitis, Allergic Contact",6490.69696969697,0.0,0.0029166664777795113,0.6993709437616189,0.06190476190476191,5892.530303030303
C4280656,Narrow cranium shape,3178.1917808219177,0.0982142857142857,0.02223671437878714,0.8545146969838019,0.15535714285714283,5875.767123287671
C1855751,Bulbous nasal tip,3488.875,0.08,0.020967779731530634,0.8363406016086291,0.14500000000000002,7462.270833333333
C0265660,Syndactyly of the toes,3608.177777777778,0.06999999999999999,0.012098411874107585,0.8301322517664559,0.205,6732.311111111111
C0584837,Choanal stenosis,4788.636363636364,0.2,0.03948724197242311,0.7541283764967975,0.2,8586.363636363636
C0240912,Vertical Talus,3746.76,0.1,0.0077468082340609295,0.8194481856461702,0.18333333333333332,6246.4
C2051831,Pectus excavatum,3411.1,0.02,0.010216373108623122,0.8415423870997809,0.12000000000000002,5609.9
C0000786,Spontaneous abortion,5245.0990990990995,0.00909090909090909,0.004812112787696274,0.7546093217920131,0.02727272727272727,5243.666666666667
C0684276,Hypsarrhythmia,3089.16,0.06666666666666667,0.012848603052306704,0.8580453898074184,0.18333333333333332,7077.52
C0151723,Hypomagnesemia,7322.666666666667,0.2,0.020933109316330578,0.6170248317475052,0.2,5792.0
C0027658,"Neoplasms, Germ Cell and Embryonal",5766.615384615385,0.0,0.0029724194214925696,0.7639191886372074,0.2,6436.846153846154
C0541794,Skeletal muscle atrophy,4242.073529411765,0.007142857142857143,0.004699720827743008,0.8017467582135431,0.04395604395604395,6889.75
C0745730,Multiple lipomata,6600.285714285715,0.0,0.0012284192567529918,0.6791647331786542,0.0,3262.0
C0016059,Fibrosis,2738.5853658536585,0.09,0.03235047109452359,0.8689495026956685,0.205,3810.829268292683
C0017661,IGA Glomerulonephritis,3577.029411764706,0.0,0.0028577661541798562,0.8360910421409654,0.06666666666666667,6679.5
C1855009,Psychomotor regression in infants,3403.6236559139784,0.08555555555555554,0.03380120752329352,0.8404194102787095,0.3044444444444444,6582.5268817204305
C0021655,Insulin Resistance,3185.1111111111113,0.05714285714285714,0.028009230154181414,0.8520690514977227,0.0982142857142857,4687.291666666667
C1850456,Progressive microcephaly,5259.59375,0.0,0.0008481480015902675,0.7505880758807587,0.0,9062.65625
C0028077,Night Blindness,4128.240963855422,0.10694444444444444,0.036652024302403316,0.8054175656866702,0.275,6314.313253012048
C0334588,Giant Cell Glioblastoma,4945.083333333333,0.2,0.10425638480571978,0.7958702715247157,0.25,4542.583333333333
C0022521,Kartagener Syndrome,7644.096774193548,0.0,0.0008253815208983881,0.6443661153953358,0.0,14237.064516129032
C0018989,Hemiparesis,4647.085714285714,0.13333333333333333,0.017736059630027216,0.7706718706439922,0.20833333333333334,4878.028571428571
C0021296,"Infant, Small for Gestational Age",3784.2685714285712,0.0,0.006285151162734324,0.8228954719105864,0.06895424836601308,6730.097142857143
C1859447,Hypoplastic ischia,4870.636363636364,0.15,0.010000450585355432,0.7785899935022742,0.15,6964.272727272727
C1837485,Flat acetabular roof,7488.777777777777,0.1111111111111111,0.01835248832029757,0.6398918177505517,0.2222222222222222,4975.0
C0232461,Increased appetite (finding),8140.521739130435,0.0,0.00038290851479116613,0.6178167858580229,0.0,6353.04347826087
C0019087,Hemorrhagic Disorders,4275.333333333333,0.2333333333333333,0.033882902002404874,0.8014896022049829,0.33333333333333337,6971.833333333333
C0002736,Amyotrophic Lateral Sclerosis,4632.510204081633,0.0,0.003303993886185076,0.7844418355960573,0.08,7027.142857142857
C3489396,"Hypogonadism, Isolated Hypogonadotropic",4369.633802816901,0.05714285714285714,0.010259299722008442,0.7939570284969615,0.0982142857142857,6421.281690140845
C4280678,Posterior displacement of the tongue,5891.8,0.0,0.0003340645105560884,0.6980229266255163,0.0,4597.7
C0020541,"Hypertension, Portal",8113.045454545455,0.1,0.006907635595553912,0.6077830663261357,0.1,5396.727272727273
C0431447,Synophrys,3959.725,0.0,0.004181636730285971,0.8128410094344009,0.125,8252.975
C0021368,Inflammation,2738.3303571428573,0.025757575757575757,0.012452120901672359,0.8718574295060655,0.1340909090909091,4539.991071428572
C0158733,Hand polydactyly,3455.0,0.0,0.0016233662264245774,0.8248445187041679,0.0,6272.0
C0003126,Anosmia,7516.666666666667,0.15,0.03034551028581469,0.6418098377909857,0.2,8718.095238095239
C1861329,Spinal canal stenosis,8162.166666666667,0.0,0.00032095211215723597,0.6210501276398237,0.0,5699.166666666667
C4024780,Almond-shaped eyes,2261.8260869565215,0.3,0.04376321527110698,0.8850147828240612,0.45,6338.95652173913
C0020459,Hyperinsulinism,4426.271604938272,0.061111111111111116,0.054927859026606816,0.7933550824175823,0.13472222222222224,6238.320987654321
C0432073,Defect of skull ossification,3531.2,0.0,0.001050102106331444,0.8297953311365852,0.0,6316.1
C0264303,Laryngomalacia,2713.6428571428573,0.2,0.027411311073597795,0.8578029986538551,0.2,6679.714285714285
C1855710,Bone marrow hypocellularity,4105.619047619048,0.3,0.03417005617607589,0.8050469756067361,0.3,7682.0
C0014556,"Epilepsy, Temporal Lobe",2869.8695652173915,0.15,0.01936973169069125,0.8804050184204824,0.3333333333333333,4931.217391304348
C0032285,Pneumonia,2927.784090909091,0.05555555555555556,0.017747232608633718,0.8657579274509499,0.1819444444444444,5166.261363636364
C0019151,Hepatic Encephalopathy,3738.3333333333335,0.2,0.02528007439285549,0.8275647572184569,0.25,3104.3333333333335
C0024299,Lymphoma,3384.191489361702,0.085,0.02318514923929792,0.8445755462575546,0.22999999999999998,4906.276595744681
C0040411,Tongue Neoplasms,4068.5555555555557,0.0,0.0009703049159145535,0.8018093971082648,0.0,3787.6666666666665
C0423221,Globe of eye large,4413.5,0.0,0.005225125539069493,0.7953266471653434,0.1,6997.95
C1850135,Splayed metaphyses,5556.0,0.0,0.0008615066078889542,0.7314749036541766,0.0,4264.45
C0271183,Severe myopia,5577.5,0.0,0.006757228008644238,0.6911617216882574,0.2,4541.35
C1850072,Tented upper lip,7890.578947368421,0.0,0.00037480388669934144,0.6204011514532454,0.0,7012.8421052631575
C0268583,Methylmalonic acidemia,4508.125,0.15,0.013683019824477205,0.7955816814446869,0.15,8208.8125
C1849020,Short metatarsal,3004.714285714286,0.1,0.020332441360982674,0.857985079247152,0.2,5421.952380952381
C1832200,Peroxisome biogenesis disorders,3.727272727272727,1.0,0.5549999999999999,0.9998793279495033,1.0,7453.545454545455
C0009363,Congenital ocular coloboma (disorder),4594.1578947368425,0.075,0.0204909237801986,0.7804353129792275,0.125,7472.5526315789475
C0431362,Lobar Holoprosencephaly,4868.368421052632,0.0,0.0034909208908338422,0.7756558176246634,0.2,9110.21052631579
C1844527,Clitoral hypoplasia,3934.909090909091,0.4,0.08110762111662988,0.8249744732200874,0.4,8064.363636363636
C4020855,Respiratory function loss,3294.8347107438017,0.07435897435897434,0.0186104912486773,0.8465394154812657,0.16602564102564102,5550.3140495867765
C4025844,Chorioretinal abnormality,855.15,0.7,0.43894096543003086,0.9603484700747551,0.75,8574.6
C0019555,"Hip Dislocation, Congenital",4390.723404255319,0.045,0.005817442948322695,0.8005648535564853,0.065,6449.872340425532
C0018564,Hand deformities,3845.6875,0.03333333333333333,0.00571900525236063,0.827705574912892,0.06666666666666667,6561.0
C0033578,Prostatic Neoplasms,4977.116033755275,0.025398936170212764,0.016732305188924632,0.765044379433465,0.08244680851063829,6190.052742616033
C0232466,Feeding difficulties,5161.592,0.016025641025641024,0.014262480770348062,0.75871155700558,0.03205128205128205,6947.8
C0013421,Dystonia,3728.24347826087,0.0696969696969697,0.02409153449249474,0.8261985822218076,0.1484848484848485,6649.547826086957
C0042963,Vomiting,4604.612612612613,0.02727272727272727,0.014502905655173912,0.784909773384314,0.15454545454545457,4513.351351351352
C1861324,Short philtrum,5039.924528301887,0.016666666666666666,0.0038284257732754306,0.7637345765128968,0.056666666666666664,8633.77358490566
C0002622,Amnesia,4377.0,0.0,0.004794288351607786,0.8075208913649025,0.25,3985.0588235294117
C1389016,ATRIOVENTRICULAR CANAL DEFECT,5918.35294117647,0.0,0.0030243163835192845,0.7212662488393686,0.1,6190.588235294118
C4023616,Abnormality of immune system physiology,4015.5,0.25,0.019264095570449342,0.8076400817046562,0.4,5686.0
C0575167,Deformity of neck,4532.736842105263,0.25,0.09261876008831757,0.7886584176803788,0.25,6274.210526315789
C1333990,Hereditary Nonpolyposis Colorectal Cancer,630.7272727272727,0.6,0.05138915508493151,0.9678989139515455,0.6,6556.727272727273
C0085584,Encephalopathies,3739.512195121951,0.075,0.013499014471450785,0.8289995817066369,0.29500000000000004,5585.609756097561
C0017979,Glycosuria,3926.5555555555557,0.1,0.020377639787736275,0.7842301439851369,0.18333333333333332,4764.407407407408
C0017668,Focal glomerulosclerosis,2708.5405405405404,0.05,0.014765921561788697,0.8608232651796778,0.075,6115.027027027027
C0019209,Hepatomegaly,4379.130434782609,0.047384615384615386,0.0339656549679954,0.7945638666628152,0.09461538461538463,5348.00395256917
C0162809,Kallmann Syndrome,8232.3,0.15,0.014488881971944739,0.6437375214746716,0.2,10967.35
C0037268,Skin Abnormalities,7610.891891891892,0.0,0.0005703397379083577,0.6421400635068155,0.0,5459.972972972973
C1866234,Protruding lower lip,4298.0,0.05333333333333333,0.008051196606745737,0.8004489862351191,0.08666666666666667,6390.018867924528
C0027726,Nephrotic Syndrome,3245.125,0.08666666666666667,0.01866953686472852,0.8469861091732168,0.21000000000000002,4272.482142857143
C0234132,Pyramidal sign,4479.0,0.0,0.0012952057849937473,0.7773726583062395,0.03333333333333333,7072.148148148148
C0239138,Hip joint varus deformity - observation,5900.083333333333,0.05,0.006716828688555716,0.7080241180204027,0.21666666666666665,5458.291666666667
C0029172,Oral Submucous Fibrosis,3444.875,0.35,0.07534009692454557,0.8280000928462001,0.5,3845.1875
C0344559,Irido-corneo-trabecular dysgenesis (disorder),6106.333333333333,0.2222222222222222,0.015619468702307916,0.6848972835839366,0.2222222222222222,7414.666666666667
C0003578,Apnea,4748.772727272727,0.045,0.030273130638852,0.7823463719611398,0.065,6217.840909090909
C0152438,Sprengel deformity,4930.5,0.2,0.04749412195923685,0.7762441390836079,0.25,5704.1875
C1858120,Generalized hypotonia,4736.918918918919,0.0,0.0009134187874556218,0.7778634216232961,0.0,6802.189189189189
C0011581,Depressive disorder,4298.583547557841,0.007692307692307693,0.012107463762691579,0.7978458145516416,0.04358974358974359,5115.424164524422
C0011884,Diabetic Retinopathy,1867.2727272727273,0.0,0.0013175146655957475,0.9134584145549057,0.0,4284.181818181818
C1837066,Recurrent viral infections,2840.733333333333,0.05,0.010737730414115958,0.8782842818679789,0.2,4497.066666666667
C1298695,Hypoplasia of optic disc,4677.5,0.0,0.00817261983784293,0.6935402645625436,0.3,5086.5
C4021821,Abnormality of the urinary system,1797.7142857142858,0.25,0.03764069058323848,0.9127410692174344,0.65,4923.238095238095
C0024437,Macular degeneration,4798.6,0.15,0.15093743261797302,0.7702314084114752,0.15,5279.533333333334
C0019189,"Hepatitis, Chronic",1966.4347826086957,0.13333333333333333,0.018662412300577885,0.917972353797096,0.31666666666666665,4459.173913043478
C1445953,Poor eye contact,4629.416666666667,0.0,0.0012736830571463296,0.8167463448595962,0.0,5550.666666666667
C0036601,Self Mutilation,3620.5,0.0,0.001111914313795995,0.8134069071160006,0.0,5791.0
C4280679,Increased calcium level in kidney,8469.1,0.0,0.0008665390726335101,0.5785694386404792,0.0,5481.15
C0039446,Telangiectasis,2172.176470588235,0.05,0.009866368634723803,0.8968407613741876,0.4,4048.3529411764707
C0003850,Arteriosclerosis,1752.8,0.3,0.15821128919148403,0.9185849538218778,0.3,3515.4
C0268307,Conjugated hyperbilirubinemia,7750.428571428572,0.1,0.006452423027629271,0.5879357563941883,0.1,8957.42857142857
C0009319,Colitis,4379.419354838709,0.08333333333333333,0.013106458776065383,0.7993143949951995,0.15,5447.5161290322585
C0266435,Congenital hypoplasia of penis,4486.906976744186,0.046405228758169936,0.014318975738689354,0.7895867392237855,0.08071895424836602,7002.470930232558
C0878575,Peripheral demyelination,7592.625,0.0,0.0034789470344386286,0.6622754282530987,0.15,5803.375
C0427068,Monoparesis - leg,5754.7692307692305,0.05,0.011055716336561348,0.7305830353134241,0.05,7831.7692307692305
C0016663,Pathological fracture,5795.2,0.0,0.000851086031625759,0.7206725634953801,0.0,4314.65
C4020858,Choreatic disease,4970.535714285715,0.0,0.001199682213812997,0.7787735922089585,0.0,5019.035714285715
C0854107,Haemorrhage subcutaneous,4594.7,0.1,0.008574393218411375,0.7700004641017311,0.3,4903.6
C0262655,Recurrent urinary tract infection,4821.375,0.0,0.006683696669532603,0.7788971191504512,0.2333333333333333,7284.916666666667
C0234182,Gowers sign,6031.583333333333,0.0,0.002325107613019552,0.6960285762937507,0.05,4971.291666666667
C3277226,Restrictive ventilatory defect,6640.181818181818,0.15,0.028945670524995,0.6714540982084841,0.35,3181.818181818182
C0026764,Multiple Myeloma,4063.6363636363635,0.0,0.0027133084742554372,0.8134408102583164,0.025,4657.727272727273
C1844749,Rib fusion,7846.5625,0.15,0.008914638200972444,0.6140661993407919,0.15,7180.5
C0575059,Spastic tetraparesis,7063.916666666667,0.0,0.00023516872086162162,0.6567382223253654,0.0,6211.75
C4025860,Hearing abnormality,4904.454545454545,0.0,0.0005638424148550385,0.7484150190290542,0.0,3424.181818181818
C0221354,Frontal bossing,3810.548387096774,0.03833333333333333,0.015450375516592197,0.8216524643335514,0.09666666666666665,5841.812903225807
C0004134,Ataxia,5540.2,0.2,0.06708074594250854,0.729983288459753,0.2,3210.6
C1859461,Femoral bowing,4895.9473684210525,0.15,0.0896692507263952,0.7737313120995448,0.25,4650.105263157895
C0009375,Colonic Neoplasms,3911.884892086331,0.06593406593406594,0.013407372854697721,0.8182060329249611,0.12307692307692306,5423.007194244605
C0349506,Photosensitivity of skin,4004.450980392157,0.13666666666666666,0.022907160225022056,0.8110194054372423,0.2166666666666667,4662.21568627451
C0009398,Color vision defect,4653.225806451613,0.06666666666666667,0.06963548899891704,0.7795704419461738,0.13333333333333333,6065.645161290323
C0024305,"Lymphoma, Non-Hodgkin",3851.4347826086955,0.16666666666666666,0.02475009832099766,0.8311453205783103,0.16666666666666666,2836.2608695652175
C0008311,Cholangitis,3206.3,0.0,0.0043718616076801,0.8145867174084559,0.1,4712.3
C1853141,Slow decrease in visual acuity,980.6153846153846,0.55,0.03483833252183463,0.9659858893427404,0.7,3826.3076923076924
C0035309,Retinal Diseases,4299.358490566037,0.056666666666666664,0.006323252106981455,0.7998487878224206,0.13,5400.0
C0001807,Aggressive behavior,5045.4,0.025,0.0038839978900971615,0.7649772816444332,0.05178571428571428,6871.28
C0005744,Blepharophimosis,3899.2678571428573,0.016666666666666666,0.0031338608747066106,0.8174491108940669,0.05333333333333333,6471.160714285715
C0162671,MELAS Syndrome,166.0909090909091,0.5,0.06524386952329415,0.9946416968346792,0.7,4119.727272727273
C0221263,Cafe-au-Lait Spots,1958.945945945946,0.2416666666666667,0.1028729283930588,0.9014412949194549,0.325,5449.918918918919
C4020860,Supratentorial atrophy,5742.440860215053,0.0,0.001691654783528354,0.7315908290884996,0.01,7114.043010752688
C0014067,Occipital Encephalocele,2580.7,0.0,0.010174055511397398,0.8802733559196175,0.4,10891.8
C0001969,Alcoholic Intoxication,4233.176470588235,0.0,0.001876612321394263,0.8065555839489538,0.06666666666666667,3427.5588235294117
C0154676,Organic writer's cramp,9712.0,0.0,0.00022860242618710498,0.527760245045714,0.0,3598.4
C0026821,Muscle Cramp,5491.854545454546,0.0,0.002539784712036267,0.7435168046383283,0.03666666666666667,5620.909090909091
C1862095,Bilateral single transverse palmar creases,3636.0588235294117,0.33333333333333337,0.05830123640622768,0.844974562096362,0.5833333333333333,6991.823529411765
C0006625,Cachexia,4667.34,0.06000000000000001,0.011917561991546151,0.7827321337239038,0.14,5020.64
C1850049,Bilateral fifth finger clinodactyly,3463.9816513761466,0.046363636363636364,0.016283168115770612,0.8389003848631786,0.1281818181818182,5633.064220183486
C1865200,Delayed epiphyseal ossification,2748.6666666666665,0.3333333333333333,0.029404297855555848,0.8724862322876059,0.3333333333333333,2943.1111111111113
C3150281,Fetal overgrowth,2207.6,0.1,0.017502569613051015,0.8956294680159689,0.3,4259.066666666667
C0751688,Malignant Squamous Cell Neoplasm,2931.4375,0.0,0.0013512959052217979,0.8683789053432989,0.0,5319.8125
C1856872,Sloping shoulders,3770.45,0.2,0.0743707210819887,0.8249883920694618,0.2,7034.25
C1837397,"Global developmental delay, severe",4287.466666666666,0.30500000000000005,0.1974487139504486,0.8043571030122723,0.30500000000000005,6412.8
C0020617,Hypoglycemic coma,3449.6,0.0,0.0033221472439743044,0.8297814080846522,0.2,3220.6
C1868571,"Thick, flared eyebrows",3772.3414634146343,0.05,0.010484969053412485,0.8270591652723555,0.15,8812.341463414634
C0030297,Pancreatic Neoplasm,4185.593023255814,0.08333333333333333,0.013561388586142975,0.8039379990581612,0.15555555555555556,4786.546511627907
C0022821,Kyphosis deformity of spine,3463.4298245614036,0.04469696969696969,0.011483728372910118,0.83861198611117,0.09621212121212122,5573.7192982456145
C3887611,Restlessness,2888.0,0.25,0.06863682222907211,0.88438123752495,0.25,5673.5
C1857042,Sparse scalp hair,4434.0,0.0,0.0041246987546265015,0.7853416221240994,0.145,7788.309523809524
C0002874,Aplastic Anemia,4095.3333333333335,0.15,0.019719151653180243,0.7483522859132049,0.45,7125.666666666667
C0795690,Congenital omphalocele,5229.4,0.05,0.00545811741468512,0.7472883874262896,0.15,4563.2
C1861063,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)",5848.1,0.3,0.11672631420638824,0.6224694853111802,0.3,3317.2
C0024809,Marijuana Abuse,5431.060606060606,0.03333333333333333,0.006110717395766976,0.7482887319581242,0.06666666666666667,5068.121212121212
C0151529,Bleeding time prolonged,3150.7096774193546,0.2333333333333333,0.09670754093249849,0.8572056273034161,0.325,5668.612903225807
C0521525,Short neck,4328.921428571429,0.03571428571428571,0.007370619614685688,0.7982248747657069,0.04285714285714286,5971.771428571428
C0344312,White forelock,2049.3333333333335,0.3,0.042798146107965895,0.8866117428637734,0.65,4250.916666666667
C0015230,Exanthema,2873.3809523809523,0.025,0.010514204150407089,0.8655605391587265,0.16999999999999998,4301.285714285715
C4280595,Cranial defect,4016.6,0.0,0.005458415950743463,0.8136353088597021,0.3,6988.9
C0085129,Bronchial Hyperreactivity,4471.166666666667,0.0,0.0037578359679886217,0.7115595265722905,0.15,4865.083333333333
C1846435,Short-trunked dwarfism,7000.307692307692,0.25,0.08380563055181448,0.6550118362421091,0.25,5031.076923076923
C4280630,Pinched bridge of nose,7232.071428571428,0.0,0.00040958010043715294,0.608198718841387,0.0,5251.0
C1858574,Sparse axillary hair,3790.6071428571427,0.06666666666666667,0.011027596132071469,0.8180911019245359,0.16666666666666666,6159.928571428572
C0392777,Poikiloderma,1326.7142857142858,0.45,0.09905093995598721,0.9298704915749895,0.6,4353.642857142857
C0338656,Impaired cognition,3753.4166666666665,0.08333333333333334,0.037795448947475094,0.824984027874853,0.14333333333333337,7081.645833333333
C3665596,Warts,6837.8,0.3,0.13125552862722953,0.6869680233907273,0.3,6461.2
C0016978,gallbladder neoplasm,2098.0,0.4,0.052134135728068055,0.8945166380470599,0.4,3311.8
C0018553,"Hamartoma Syndrome, Multiple",1311.5555555555557,0.3333333333333333,0.2378988737332112,0.9391797124765381,0.4444444444444444,4211.444444444444
C1856694,Areflexia of lower limbs,3039.8,0.0,0.0021613101493436187,0.8589664454448416,0.0,6547.8
C4020846,Prone to bacterial infection,2939.0714285714284,0.125,0.047667297326561935,0.8662592377411109,0.27,4892.476190476191
C0151786,Muscle Weakness,4604.382352941177,0.02941176470588235,0.012586762567117155,0.7843207390965925,0.09411764705882353,5620.594117647059
C0393525,Progressive cerebellar ataxia,2093.5454545454545,0.0,0.0014690537276352226,0.896760419567437,0.0,5706.636363636364
C0020564,Hypertrophy,5160.411764705882,0.0,0.001763974437135208,0.7008658310120707,0.05,3627.823529411765
C1858085,Malar flattening,4108.472868217054,0.007692307692307693,0.005740591800332447,0.8077619505750924,0.054487179487179495,6275.720930232558
C0687120,Nephronophthisis,5183.388888888889,0.25,0.06879072698812767,0.6827046288128511,0.35,12536.277777777777
C1850530,Flexion contractures of joints,5121.217391304348,0.03333333333333333,0.0065590628698474,0.7607294562207211,0.05555555555555556,5862.45652173913
C0085576,Iron-Refractory Iron Deficiency Anemia,1777.2666666666667,0.3,0.06876343784161223,0.9221764460124409,0.5,3553.8
C0024591,Malignant hyperpyrexia due to anesthesia,2231.0,0.3,0.20751863696011386,0.8815705202580405,0.4,5439.4
C1837142,Poor suck,8625.882352941177,0.0,0.00036157008145879747,0.5568024605385331,0.0,5143.764705882353
C4277682,Chemical and Drug Induced Liver Injury,5264.7213114754095,0.01111111111111111,0.007101157811139236,0.755016567923974,0.07163742690058479,5994.530054644809
C1848207,Poor speech,7332.0,0.0,0.0011947074154409851,0.6586318928128871,0.025,7173.2972972972975
C0424731,Single transverse palmar crease,3359.2413793103447,0.06666666666666667,0.014911787716481556,0.8446248296791774,0.23333333333333334,7487.931034482759
C0231679,Ulnar deviation of the fingers,3970.190476190476,0.0,0.006116850498267568,0.8127522907379892,0.18333333333333332,5877.523809523809
C0019214,Hepatosplenomegaly,5475.9047619047615,0.0,0.0014661776495105503,0.7457849647102527,0.0,4522.476190476191
C0424551,Impaired exercise tolerance,2192.731707317073,0.195,0.07815970598169422,0.9003574084402306,0.44000000000000006,7454.170731707317
C0032927,Precancerous Conditions,5195.12676056338,0.014285714285714285,0.003608588540938303,0.7597980329383918,0.04107142857142857,6031.394366197183
C0010200,Coughing,3766.5652173913045,0.05,0.0227190093120894,0.8407235844091515,0.2833333333333333,5428.434782608696
C0014549,Tonic-Clonic Epilepsy,3729.2,0.2,0.04811843057203678,0.7620387989047199,0.3,3297.4
C0235896,Infiltrate of lung,3430.4444444444443,0.0,0.003878849546114345,0.8279574260643484,0.1,5463.722222222223
C0427546,Atypical lymphocyte observed,2811.4545454545455,0.1,0.024807341293135284,0.8880024134410099,0.4,4507.545454545455
C0041834,Erythema,3219.9122807017543,0.11666666666666665,0.02396899154450797,0.8515128682170541,0.2733333333333333,4823.228070175439
C0018923,Hemangiosarcoma,3121.0,0.2,0.044155225226288695,0.8139131343144992,0.35,3952.3888888888887
C0452138,"Sensorineural hearing loss, bilateral",3698.0588235294117,0.2,0.06814426680395239,0.824302460538533,0.35,5856.411764705882
C1720887,Female Urogenital Diseases,3381.5555555555557,0.15,0.021941787832716254,0.8250371419285948,0.3,4055.8333333333335
C0038220,Status Epilepticus,4217.168674698795,0.0125,0.003798775895358919,0.8047695274906086,0.02361111111111111,4224.819277108434
C0014859,Esophageal Neoplasms,3658.6615384615384,0.0,0.005359969205264492,0.8322893125238183,0.09047619047619046,5032.692307692308
C0345030,Peripheral pulmonary artery stenosis,5287.285714285715,0.0,0.005153752067028715,0.785121617230655,0.15,6533.285714285715
C0036337,Schizoaffective Disorder,4936.1578947368425,0.0,0.000782625092160511,0.7761421673321571,0.0,7051.684210526316
C0042384,Vasculitis,2952.086956521739,0.05,0.011740624382674092,0.86221363115693,0.11666666666666665,4551.304347826087
C4020868,Elevated heart rate,3615.2083333333335,0.18333333333333332,0.10576873589337188,0.8310043499125372,0.35,5085.333333333333
C0345996,Milium Cyst,969.75,0.35,0.059413703493503986,0.9496657536790309,0.75,4296.0625
C0220633,Uveal melanoma,6576.375,0.0,0.005032287475110446,0.7057172026544156,0.25,7176.875
C0152427,Polydactyly,1848.0,0.16666666666666666,0.03017893397998455,0.9138518587331814,0.35,9188.464285714286
C1844592,Soft skin,4255.823529411765,0.35,0.2123708747325173,0.8203481894150417,0.45,5810.294117647059
C0027707,"Nephritis, Interstitial",226.9,0.3,0.03413025995728656,0.9895136213858077,0.6,3264.0
C0268363,Osteogenesis imperfecta type IV (disorder),4912.9,0.3,0.04759792210721282,0.7784888847635403,0.4,8212.3
C0003949,Asbestosis,2829.8333333333335,0.0,0.0029999759648347574,0.9009886284520772,0.1,5571.5
C0595929,Serum cholesterol raised,3613.7619047619046,0.15,0.013755358685463964,0.8225947251114413,0.35,4856.333333333333
C0424296,Social disinhibition,2887.5714285714284,0.05,0.003910464052823266,0.8874936174163303,0.05,9076.57142857143
C0018920,"Hemangioma, Cavernous",1995.7,0.35,0.103528835390944,0.9068138552258903,0.6,4294.35
C1845977,X- linked recessive,5419.394495412844,0.00909090909090909,0.005777299412774564,0.747552982265776,0.045454545454545456,4853.302752293578
C1853562,Adult onset,4144.650602409639,0.0125,0.007235364554953845,0.8064005696811648,0.13194444444444445,6335.951807228916
C1837482,Thoracic hypoplasia,7010.357142857143,0.0,0.00044837598414165114,0.6219015457457179,0.0,4838.5
C0001925,Albuminuria,4088.285714285714,0.0,0.0040197881172709,0.8061424281822684,0.15,4847.238095238095
C0340543,Familial primary pulmonary hypertension,4106.363636363636,0.2,0.1349902799011103,0.8290610786224821,0.2,4400.181818181818
C0037315,Sleep Apnea Syndromes,5029.846153846154,0.2,0.10020281895011214,0.7658153082064613,0.2,5840.0
C0220982,Ketoacidosis,4960.3,0.2,0.15298252852013514,0.7203369378567782,0.4,3874.5
C0027626,Neoplasm Invasiveness,2790.6617647058824,0.03681318681318681,0.01597586740587168,0.8698172969833957,0.13901098901098902,4897.404411764706
C0008297,Choanal Atresia,5668.428571428572,0.1,0.012920342884889423,0.7252318578042021,0.1,7364.75
C0587246,Muscle weakness of limb,4068.190476190476,0.0,0.002748961008596086,0.7918926448736998,0.1,6337.0
C0023467,"Leukemia, Myelocytic, Acute",4569.181818181818,0.008333333333333333,0.005254022064335061,0.7860517862354726,0.05,5402.842975206611
C1846460,Malformed pinnae,3556.4324324324325,0.30833333333333335,0.14134047834362087,0.8325898389095414,0.3416666666666667,7517.486486486487
C0027947,Neutropenia,5386.615384615385,0.05,0.006444680622026956,0.7044142220571853,0.15,4998.461538461538
