,goterm_id,name,pvalue
12270,GO:0002934,desmosome organization,1.0
12271,GO:0006451,translational readthrough,1.0
12272,GO:0046013,regulation of T cell homeostatic proliferation,1.0
12273,GO:0030194,positive regulation of blood coagulation,1.0
12274,GO:0019240,citrulline biosynthetic process,1.0
12275,GO:0006435,threonyl-tRNA aminoacylation,1.0
12276,GO:1990009,retinal cell apoptotic process,1.0
12277,GO:0016131,brassinosteroid metabolic process,1.0
12278,GO:1904323,regulation of inhibitory G protein-coupled receptor phosphorylation,1.0
12279,GO:1905662,negative regulation of telomerase RNA reverse transcriptase activity,1.0
12280,GO:0006476,protein deacetylation,1.0
12281,GO:0045823,positive regulation of heart contraction,1.0
12282,GO:0061015,snRNA import into nucleus,1.0
12283,GO:0021589,cerebellum structural organization,1.0
12284,GO:2001179,regulation of interleukin-10 secretion,1.0
12285,GO:0048341,paraxial mesoderm formation,1.0
12286,GO:1901090,regulation of protein tetramerization,1.0
12287,GO:1903626,positive regulation of DNA catabolic process,1.0
12288,GO:2001256,regulation of store-operated calcium entry,1.0
12289,GO:0097712,"vesicle targeting, trans-Golgi to periciliary membrane compartment",1.0
12290,GO:0071976,cell gliding,1.0
12291,GO:1905415,positive regulation of dense core granule exocytosis,1.0
12292,GO:0032291,axon ensheathment in central nervous system,1.0
12293,GO:0002399,MHC class II protein complex assembly,1.0
12294,GO:0009443,pyridoxal 5'-phosphate salvage,1.0
12295,GO:0002538,arachidonic acid metabolite production involved in inflammatory response,1.0
12296,GO:0044533,positive regulation of apoptotic process in other organism,1.0
12297,GO:0061324,canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation,1.0
12298,GO:0045604,regulation of epidermal cell differentiation,1.0
12299,GO:0045576,mast cell activation,1.0
12300,GO:1905672,negative regulation of lysosome organization,1.0
12301,GO:0033132,negative regulation of glucokinase activity,1.0
12302,GO:1904998,negative regulation of leukocyte adhesion to arterial endothelial cell,1.0
12303,GO:0072015,glomerular visceral epithelial cell development,1.0
12304,GO:0010705,meiotic DNA double-strand break processing involved in reciprocal meiotic recombination,1.0
12305,GO:1904274,tricellular tight junction assembly,1.0
12306,GO:0003358,noradrenergic neuron development,1.0
12307,GO:0032469,endoplasmic reticulum calcium ion homeostasis,1.0
12308,GO:2001193,positive regulation of gamma-delta T cell activation involved in immune response,1.0
12309,GO:0010796,regulation of multivesicular body size,1.0
12310,GO:0071314,cellular response to cocaine,1.0
12311,GO:1990966,ATP generation from poly-ADP-D-ribose,1.0
12312,GO:2000521,negative regulation of immunological synapse formation,1.0
12313,GO:1990114,RNA polymerase II core complex assembly,1.0
12314,GO:0030382,sperm mitochondrion organization,1.0
12315,GO:0001207,histone displacement,1.0
12316,GO:0072208,metanephric smooth muscle tissue development,1.0
12317,GO:0006702,androgen biosynthetic process,1.0
12318,GO:0048677,axon extension involved in regeneration,1.0
12319,GO:1903960,negative regulation of anion transmembrane transport,1.0
12320,GO:0072526,pyridine-containing compound catabolic process,1.0
12321,GO:0035986,senescence-associated heterochromatin focus assembly,1.0
12322,GO:0019373,epoxygenase P450 pathway,1.0
12323,GO:0007520,myoblast fusion,1.0
12324,GO:0001519,peptide amidation,1.0
12325,GO:0097114,NMDA glutamate receptor clustering,1.0
12326,GO:0002858,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target,1.0
12327,GO:0007174,epidermal growth factor catabolic process,1.0
12328,GO:1903627,regulation of dUTP diphosphatase activity,1.0
12329,GO:0038178,complement component C5a signaling pathway,1.0
12330,GO:0098972,anterograde dendritic transport of mitochondrion,1.0
12331,GO:0033299,secretion of lysosomal enzymes,1.0
12332,GO:0045226,extracellular polysaccharide biosynthetic process,1.0
12333,GO:0009309,amine biosynthetic process,1.0
12334,GO:1900085,negative regulation of peptidyl-tyrosine autophosphorylation,1.0
12335,GO:0072738,cellular response to diamide,1.0
12336,GO:1904783,positive regulation of NMDA glutamate receptor activity,1.0
12337,GO:0030837,negative regulation of actin filament polymerization,1.0
12338,GO:0010624,regulation of Schwann cell proliferation,1.0
12339,GO:0034475,U4 snRNA 3'-end processing,1.0
12340,GO:0051391,tRNA acetylation,1.0
12341,GO:0035993,deltoid tuberosity development,1.0
12342,GO:0097749,membrane tubulation,1.0
12343,GO:0060350,endochondral bone morphogenesis,1.0
12344,GO:0002765,immune response-inhibiting signal transduction,1.0
12345,GO:0016358,dendrite development,1.0
12346,GO:0071221,cellular response to bacterial lipopeptide,1.0
12347,GO:0035728,response to hepatocyte growth factor,1.0
12348,GO:0036496,regulation of translational initiation by eIF2 alpha dephosphorylation,1.0
12349,GO:0035926,chemokine (C-C motif) ligand 2 secretion,1.0
12350,GO:1904797,negative regulation of core promoter binding,1.0
12351,GO:0061890,positive regulation of astrocyte activation,1.0
12352,GO:0046295,glycolate biosynthetic process,1.0
12353,GO:0048484,enteric nervous system development,1.0
12354,GO:0090195,chemokine secretion,1.0
12355,GO:0072227,metanephric macula densa development,1.0
12356,GO:0009256,10-formyltetrahydrofolate metabolic process,1.0
12357,GO:1990910,response to hypobaric hypoxia,1.0
12358,GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,1.0
12359,GO:0090244,Wnt signaling pathway involved in somitogenesis,1.0
12360,GO:0052200,response to host defenses,1.0
12361,GO:0051298,centrosome duplication,1.0
12362,GO:0010897,negative regulation of triglyceride catabolic process,1.0
12363,GO:0097252,oligodendrocyte apoptotic process,1.0
12364,GO:0038168,epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade,1.0
12365,GO:0009648,photoperiodism,1.0
12366,GO:0046629,gamma-delta T cell activation,1.0
12367,GO:0003335,corneocyte development,1.0
12368,GO:0019359,nicotinamide nucleotide biosynthetic process,1.0
12369,GO:1900046,regulation of hemostasis,1.0
12370,GO:0046209,nitric oxide metabolic process,1.0
12371,GO:0007066,female meiosis sister chromatid cohesion,1.0
12372,GO:0030162,regulation of proteolysis,1.0
12373,GO:0048333,mesodermal cell differentiation,1.0
12374,GO:0070587,regulation of cell-cell adhesion involved in gastrulation,1.0
12375,GO:1900154,regulation of bone trabecula formation,1.0
12376,GO:0043000,Golgi to plasma membrane CFTR protein transport,1.0
12377,GO:0072711,cellular response to hydroxyurea,1.0
12378,GO:0010637,negative regulation of mitochondrial fusion,1.0
12379,GO:2000227,negative regulation of pancreatic A cell differentiation,1.0
12380,GO:0035082,axoneme assembly,1.0
12381,GO:0014003,oligodendrocyte development,1.0
12382,GO:0010818,T cell chemotaxis,1.0
12383,GO:0061196,fungiform papilla development,1.0
12384,GO:1903743,negative regulation of anterograde synaptic vesicle transport,1.0
12385,GO:0061032,visceral serous pericardium development,1.0
12386,GO:2000527,regulation of myeloid dendritic cell chemotaxis,1.0
12387,GO:0021978,telencephalon regionalization,1.0
12388,GO:1901907,diadenosine pentaphosphate catabolic process,1.0
12389,GO:0086065,cell communication involved in cardiac conduction,1.0
12390,GO:1900190,regulation of single-species biofilm formation,1.0
12391,GO:0006405,RNA export from nucleus,1.0
12392,GO:0045838,positive regulation of membrane potential,1.0
12393,GO:0090208,positive regulation of triglyceride metabolic process,1.0
12394,GO:0021892,cerebral cortex GABAergic interneuron differentiation,1.0
12395,GO:0033373,maintenance of protease location in mast cell secretory granule,1.0
12396,GO:2000664,positive regulation of interleukin-5 secretion,1.0
12397,GO:0072176,nephric duct development,1.0
12398,GO:0002430,complement receptor mediated signaling pathway,1.0
12399,GO:1902109,negative regulation of mitochondrial membrane permeability involved in apoptotic process,1.0
12400,GO:0018202,peptidyl-histidine modification,1.0
12401,GO:0006546,glycine catabolic process,1.0
12402,GO:0031064,negative regulation of histone deacetylation,1.0
12403,GO:0033634,positive regulation of cell-cell adhesion mediated by integrin,1.0
12404,GO:1902546,positive regulation of DNA N-glycosylase activity,1.0
12405,GO:1904706,negative regulation of vascular smooth muscle cell proliferation,1.0
12406,GO:1903595,positive regulation of histamine secretion by mast cell,1.0
12407,GO:1901328,response to cytochalasin B,1.0
12408,GO:1902576,negative regulation of nuclear cell cycle DNA replication,1.0
12409,GO:0071298,cellular response to L-ascorbic acid,1.0
12410,GO:0010591,regulation of lamellipodium assembly,1.0
12411,GO:0033234,negative regulation of protein sumoylation,1.0
12412,GO:0071459,"protein localization to chromosome, centromeric region",1.0
12413,GO:0019375,galactolipid biosynthetic process,1.0
12414,GO:0002568,somatic diversification of T cell receptor genes,1.0
12415,GO:0035356,cellular triglyceride homeostasis,1.0
12416,GO:0019365,pyridine nucleotide salvage,1.0
12417,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,1.0
12418,GO:0070459,prolactin secretion,1.0
12419,GO:0008272,sulfate transport,1.0
12420,GO:0034219,carbohydrate transmembrane transport,1.0
12421,GO:0034118,regulation of erythrocyte aggregation,1.0
12422,GO:0010730,negative regulation of hydrogen peroxide biosynthetic process,1.0
12423,GO:0071029,nuclear ncRNA surveillance,1.0
12424,GO:1990414,replication-born double-strand break repair via sister chromatid exchange,1.0
12425,GO:0071577,zinc ion transmembrane transport,1.0
12426,GO:0007229,integrin-mediated signaling pathway,1.0
12427,GO:1900369,negative regulation of RNA interference,1.0
12428,GO:1901731,positive regulation of platelet aggregation,1.0
12429,GO:0072401,signal transduction involved in DNA integrity checkpoint,1.0
12430,GO:1902713,regulation of interferon-gamma secretion,1.0
12431,GO:0051208,sequestering of calcium ion,1.0
12432,GO:0036295,cellular response to increased oxygen levels,1.0
12433,GO:0046839,phospholipid dephosphorylation,1.0
12434,GO:0009994,oocyte differentiation,1.0
12435,GO:1990180,mitochondrial tRNA 3'-end processing,1.0
12436,GO:0006054,N-acetylneuraminate metabolic process,1.0
12437,GO:0052043,modification by symbiont of host cellular component,1.0
12438,GO:0061051,positive regulation of cell growth involved in cardiac muscle cell development,1.0
12439,GO:2000469,negative regulation of peroxidase activity,1.0
12440,GO:0007497,posterior midgut development,1.0
12441,GO:0044786,cell cycle DNA replication,1.0
12442,GO:1901385,regulation of voltage-gated calcium channel activity,1.0
12443,GO:0072521,purine-containing compound metabolic process,1.0
12444,GO:0031623,receptor internalization,1.0
12445,GO:0051548,negative regulation of keratinocyte migration,1.0
12446,GO:0071307,cellular response to vitamin K,1.0
12447,GO:2000589,regulation of metanephric mesenchymal cell migration,1.0
12448,GO:1904527,negative regulation of microtubule binding,1.0
12449,GO:0060434,bronchus morphogenesis,1.0
12450,GO:0052227,catabolism of substance in other organism involved in symbiotic interaction,1.0
12451,GO:0071025,RNA surveillance,1.0
12452,GO:0031118,rRNA pseudouridine synthesis,1.0
12453,GO:0000045,autophagosome assembly,1.0
12454,GO:0006577,amino-acid betaine metabolic process,1.0
12455,GO:1904938,planar cell polarity pathway involved in axon guidance,1.0
12456,GO:0048009,insulin-like growth factor receptor signaling pathway,1.0
12457,GO:0071306,cellular response to vitamin E,1.0
12458,GO:0051149,positive regulation of muscle cell differentiation,1.0
12459,GO:0060596,mammary placode formation,1.0
12460,GO:0071468,cellular response to acidic pH,1.0
12461,GO:1904351,negative regulation of protein catabolic process in the vacuole,1.0
12462,GO:0090522,vesicle tethering involved in exocytosis,1.0
12463,GO:0001798,positive regulation of type IIa hypersensitivity,1.0
12464,GO:0015679,plasma membrane copper ion transport,1.0
12465,GO:0007033,vacuole organization,1.0
12466,GO:0032273,positive regulation of protein polymerization,1.0
12467,GO:0097491,sympathetic neuron projection guidance,1.0
12468,GO:0009794,"regulation of mitotic cell cycle, embryonic",1.0
12469,GO:0006566,threonine metabolic process,1.0
12470,GO:0060310,regulation of elastin catabolic process,1.0
12471,GO:0070572,positive regulation of neuron projection regeneration,1.0
12472,GO:0003169,coronary vein morphogenesis,1.0
12473,GO:0046475,glycerophospholipid catabolic process,1.0
12474,GO:1904045,cellular response to aldosterone,1.0
12475,GO:0097499,protein localization to non-motile cilium,1.0
12476,GO:0006403,RNA localization,1.0
12477,GO:2000819,regulation of nucleotide-excision repair,1.0
12478,GO:0044210,'de novo' CTP biosynthetic process,1.0
12479,GO:0006303,double-strand break repair via nonhomologous end joining,1.0
12480,GO:0007289,spermatid nucleus differentiation,1.0
12481,GO:2000418,positive regulation of eosinophil migration,1.0
12482,GO:2000010,positive regulation of protein localization to cell surface,1.0
12483,GO:0021920,regulation of transcription from RNA polymerase II promoter involved in spinal cord association neuron specification,1.0
12484,GO:0046272,stilbene catabolic process,1.0
12485,GO:1900736,regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,1.0
12486,GO:0001897,cytolysis by symbiont of host cells,1.0
12487,GO:0038145,macrophage colony-stimulating factor signaling pathway,1.0
12488,GO:0070571,negative regulation of neuron projection regeneration,1.0
12489,GO:2001272,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,1.0
12490,GO:2001108,positive regulation of Rho guanyl-nucleotide exchange factor activity,1.0
12491,GO:0043970,histone H3-K9 acetylation,1.0
12492,GO:0006900,vesicle budding from membrane,1.0
12493,GO:0032370,positive regulation of lipid transport,1.0
12494,GO:0048385,regulation of retinoic acid receptor signaling pathway,1.0
12495,GO:0051584,regulation of dopamine uptake involved in synaptic transmission,1.0
12496,GO:0046599,regulation of centriole replication,1.0
12497,GO:0060529,squamous basal epithelial stem cell differentiation involved in prostate gland acinus development,1.0
12498,GO:0051081,nuclear envelope disassembly,1.0
12499,GO:0106048,spermidine deacetylation,1.0
12500,GO:0018217,peptidyl-aspartic acid phosphorylation,1.0
12501,GO:0015949,nucleobase-containing small molecule interconversion,1.0
12502,GO:0019320,hexose catabolic process,1.0
12503,GO:1905219,regulation of platelet formation,1.0
12504,GO:0061190,regulation of sclerotome development,1.0
12505,GO:0009440,cyanate catabolic process,1.0
12506,GO:1903141,negative regulation of establishment of endothelial barrier,1.0
12507,GO:0019376,galactolipid catabolic process,1.0
12508,GO:0060932,His-Purkinje system cell differentiation,1.0
12509,GO:0045993,negative regulation of translational initiation by iron,1.0
12510,GO:0019303,D-ribose catabolic process,1.0
12511,GO:0060035,notochord cell development,1.0
12512,GO:0050860,negative regulation of T cell receptor signaling pathway,1.0
12513,GO:0009449,gamma-aminobutyric acid biosynthetic process,1.0
12514,GO:0034352,positive regulation of glial cell apoptotic process,1.0
12515,GO:0006105,succinate metabolic process,1.0
12516,GO:0032960,regulation of inositol trisphosphate biosynthetic process,1.0
12517,GO:1904888,cranial skeletal system development,1.0
12518,GO:1990828,hepatocyte dedifferentiation,1.0
12519,GO:0009187,cyclic nucleotide metabolic process,1.0
12520,GO:1904481,response to tetrahydrofolate,1.0
12521,GO:0043268,positive regulation of potassium ion transport,1.0
12522,GO:1903314,regulation of nitrogen cycle metabolic process,1.0
12523,GO:0046464,acylglycerol catabolic process,1.0
12524,GO:2001199,negative regulation of dendritic cell differentiation,1.0
12525,GO:2000304,positive regulation of ceramide biosynthetic process,1.0
12526,GO:0043012,regulation of fusion of sperm to egg plasma membrane,1.0
12527,GO:0045796,negative regulation of intestinal cholesterol absorption,1.0
12528,GO:0046039,GTP metabolic process,1.0
12529,GO:0035499,carnosine biosynthetic process,1.0
12530,GO:0046952,ketone body catabolic process,1.0
12531,GO:1905748,hard palate morphogenesis,1.0
12532,GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,1.0
12533,GO:1901315,negative regulation of histone H2A K63-linked ubiquitination,1.0
12534,GO:0048667,cell morphogenesis involved in neuron differentiation,1.0
12535,GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,1.0
12536,GO:2001137,positive regulation of endocytic recycling,1.0
12537,GO:0044110,growth involved in symbiotic interaction,1.0
12538,GO:0045065,cytotoxic T cell differentiation,1.0
12539,GO:0035847,uterine epithelium development,1.0
12540,GO:0016444,somatic cell DNA recombination,1.0
12541,GO:1904476,negative regulation of Ras GTPase binding,1.0
12542,GO:1904046,negative regulation of vascular endothelial growth factor production,1.0
12543,GO:0098501,polynucleotide dephosphorylation,1.0
12544,GO:0048296,regulation of isotype switching to IgA isotypes,1.0
12545,GO:0050919,negative chemotaxis,1.0
12546,GO:0061105,regulation of stomach neuroendocrine cell differentiation,1.0
12547,GO:1990173,protein localization to nucleoplasm,1.0
12548,GO:0061408,positive regulation of transcription from RNA polymerase II promoter in response to heat stress,1.0
12549,GO:1902035,positive regulation of hematopoietic stem cell proliferation,1.0
12550,GO:0009138,pyrimidine nucleoside diphosphate metabolic process,1.0
12551,GO:0035767,endothelial cell chemotaxis,1.0
12552,GO:0016114,terpenoid biosynthetic process,1.0
12553,GO:0045048,protein insertion into ER membrane,1.0
12554,GO:1903645,negative regulation of chaperone-mediated protein folding,1.0
12555,GO:0048820,hair follicle maturation,1.0
12556,GO:0006784,heme a biosynthetic process,1.0
12557,GO:0098506,polynucleotide 3' dephosphorylation,1.0
12558,GO:0016198,axon choice point recognition,1.0
12559,GO:0090009,primitive streak formation,1.0
12560,GO:2000490,negative regulation of hepatic stellate cell activation,1.0
12561,GO:0010719,negative regulation of epithelial to mesenchymal transition,1.0
12562,GO:0030879,mammary gland development,1.0
12563,GO:0021812,neuronal-glial interaction involved in cerebral cortex radial glia guided migration,1.0
12564,GO:0006447,regulation of translational initiation by iron,1.0
12565,GO:0003220,left ventricular cardiac muscle tissue morphogenesis,1.0
12566,GO:0097400,interleukin-17-mediated signaling pathway,1.0
12567,GO:0046719,regulation by virus of viral protein levels in host cell,1.0
12568,GO:2000616,negative regulation of histone H3-K9 acetylation,1.0
12569,GO:0052370,entry of organism into cell of other organism by promotion of phagocytosis in other organism involved in symbiotic interaction,1.0
12570,GO:0035759,mesangial cell-matrix adhesion,1.0
12571,GO:2000775,histone H3-S10 phosphorylation involved in chromosome condensation,1.0
12572,GO:1902000,homogentisate catabolic process,1.0
12573,GO:1902956,"regulation of mitochondrial electron transport, NADH to ubiquinone",1.0
12574,GO:1900118,negative regulation of execution phase of apoptosis,1.0
12575,GO:0048176,regulation of hepatocyte growth factor biosynthetic process,1.0
12576,GO:0097531,mast cell migration,1.0
12577,GO:1903282,regulation of glutathione peroxidase activity,1.0
12578,GO:2000065,negative regulation of cortisol biosynthetic process,1.0
12579,GO:0035781,CD86 biosynthetic process,1.0
12580,GO:1905188,positive regulation of metaphase/anaphase transition of meiosis I,1.0
12581,GO:0045901,positive regulation of translational elongation,1.0
12582,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,1.0
12583,GO:1905618,positive regulation of miRNA mediated inhibition of translation,1.0
12584,GO:0061419,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia,1.0
12585,GO:0002759,regulation of antimicrobial humoral response,1.0
12586,GO:0048327,axial mesodermal cell fate specification,1.0
12587,GO:0048302,regulation of isotype switching to IgG isotypes,1.0
12588,GO:0062042,regulation of cardiac epithelial to mesenchymal transition,1.0
12589,GO:0002227,innate immune response in mucosa,1.0
12590,GO:1901917,regulation of exoribonuclease activity,1.0
12591,GO:0070510,regulation of histone H4-K20 methylation,1.0
12592,GO:0046946,hydroxylysine metabolic process,1.0
12593,GO:0070584,mitochondrion morphogenesis,1.0
12594,GO:0071839,apoptotic process in bone marrow cell,1.0
12595,GO:0006540,glutamate decarboxylation to succinate,1.0
12596,GO:0034086,maintenance of sister chromatid cohesion,1.0
12597,GO:0010085,polarity specification of proximal/distal axis,1.0
12598,GO:0001694,histamine biosynthetic process,1.0
12599,GO:0071526,semaphorin-plexin signaling pathway,1.0
12600,GO:0060575,intestinal epithelial cell differentiation,1.0
12601,GO:0097378,dorsal spinal cord interneuron axon guidance,1.0
12602,GO:0071426,ribonucleoprotein complex export from nucleus,1.0
12603,GO:0071380,cellular response to prostaglandin E stimulus,1.0
12604,GO:0071285,cellular response to lithium ion,1.0
12605,GO:0038112,interleukin-8-mediated signaling pathway,1.0
12606,GO:0051355,proprioception involved in equilibrioception,1.0
12607,GO:1990267,response to transition metal nanoparticle,1.0
12608,GO:0050893,sensory processing,1.0
12609,GO:0052526,positive regulation by organism of signal transduction in other organism involved in symbiotic interaction,1.0
12610,GO:1901950,dense core granule transport,1.0
12611,GO:0070316,regulation of G0 to G1 transition,1.0
12612,GO:1904008,response to monosodium glutamate,1.0
12613,GO:0042492,gamma-delta T cell differentiation,1.0
12614,GO:1900122,positive regulation of receptor binding,1.0
12615,GO:0001306,age-dependent response to oxidative stress,1.0
12616,GO:0032667,regulation of interleukin-23 production,1.0
12617,GO:0005997,xylulose metabolic process,1.0
12618,GO:0036335,intestinal stem cell homeostasis,1.0
12619,GO:0051612,negative regulation of serotonin uptake,1.0
12620,GO:0034125,negative regulation of MyD88-dependent toll-like receptor signaling pathway,1.0
12621,GO:0006353,"DNA-templated transcription, termination",1.0
12622,GO:0106028,neuron projection retraction,1.0
12623,GO:1902745,positive regulation of lamellipodium organization,1.0
12624,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,1.0
12625,GO:1902691,respiratory basal cell differentiation,1.0
12626,GO:1905772,positive regulation of mesodermal cell differentiation,1.0
12627,GO:0046986,negative regulation of hemoglobin biosynthetic process,1.0
12628,GO:0042063,gliogenesis,1.0
12629,GO:0043030,regulation of macrophage activation,1.0
12630,GO:0051885,positive regulation of timing of anagen,1.0
12631,GO:0032288,myelin assembly,1.0
12632,GO:0017158,regulation of calcium ion-dependent exocytosis,1.0
12633,GO:0039513,suppression by virus of host catalytic activity,1.0
12634,GO:0006782,protoporphyrinogen IX biosynthetic process,1.0
12635,GO:0060319,primitive erythrocyte differentiation,1.0
12636,GO:0002687,positive regulation of leukocyte migration,1.0
12637,GO:0007094,mitotic spindle assembly checkpoint,1.0
12638,GO:0051103,DNA ligation involved in DNA repair,1.0
12639,GO:2000545,negative regulation of endothelial cell chemotaxis to fibroblast growth factor,1.0
12640,GO:0042439,ethanolamine-containing compound metabolic process,1.0
12641,GO:0000738,"DNA catabolic process, exonucleolytic",1.0
12642,GO:0072201,negative regulation of mesenchymal cell proliferation,1.0
12643,GO:0097053,L-kynurenine catabolic process,1.0
12644,GO:0072303,positive regulation of glomerular metanephric mesangial cell proliferation,1.0
12645,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,1.0
12646,GO:0045010,actin nucleation,1.0
12647,GO:0030718,germ-line stem cell population maintenance,1.0
12648,GO:0031058,positive regulation of histone modification,1.0
12649,GO:0060254,regulation of N-terminal protein palmitoylation,1.0
12650,GO:1903883,positive regulation of interleukin-17-mediated signaling pathway,1.0
12651,GO:2000376,positive regulation of oxygen metabolic process,1.0
12652,GO:0051489,regulation of filopodium assembly,1.0
12653,GO:0048332,mesoderm morphogenesis,1.0
12654,GO:0070926,regulation of ATP:ADP antiporter activity,1.0
12655,GO:1905035,negative regulation of antifungal innate immune response,1.0
12656,GO:0018352,protein-pyridoxal-5-phosphate linkage,1.0
12657,GO:0060384,innervation,1.0
12658,GO:0048104,establishment of body hair or bristle planar orientation,1.0
12659,GO:0051123,RNA polymerase II preinitiation complex assembly,1.0
12660,GO:1905166,negative regulation of lysosomal protein catabolic process,1.0
12661,GO:1903797,positive regulation of inorganic anion transmembrane transport,1.0
12662,GO:0021816,extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration,1.0
12663,GO:0044827,modulation by host of viral genome replication,1.0
12664,GO:0000296,spermine transport,1.0
12665,GO:1903892,negative regulation of ATF6-mediated unfolded protein response,1.0
12666,GO:0060528,secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development,1.0
12667,GO:0046519,sphingoid metabolic process,1.0
12668,GO:0061723,glycophagy,1.0
12669,GO:0097167,circadian regulation of translation,1.0
12670,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,1.0
12671,GO:0006266,DNA ligation,1.0
12672,GO:0060513,prostatic bud formation,1.0
12673,GO:0045200,establishment of neuroblast polarity,1.0
12674,GO:1902668,negative regulation of axon guidance,1.0
12675,GO:0009222,pyrimidine ribonucleotide catabolic process,1.0
12676,GO:0045623,negative regulation of T-helper cell differentiation,1.0
12677,GO:0097185,cellular response to azide,1.0
12678,GO:0032354,response to follicle-stimulating hormone,1.0
12679,GO:2001191,regulation of gamma-delta T cell activation involved in immune response,1.0
12680,GO:0071336,regulation of hair follicle cell proliferation,1.0
12681,GO:1903094,negative regulation of protein K48-linked deubiquitination,1.0
12682,GO:1901229,regulation of non-canonical Wnt signaling pathway via JNK cascade,1.0
12683,GO:2000734,negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,1.0
12684,GO:0003376,sphingosine-1-phosphate receptor signaling pathway,1.0
12685,GO:1902624,positive regulation of neutrophil migration,1.0
12686,GO:1905476,negative regulation of protein localization to membrane,1.0
12687,GO:0046881,positive regulation of follicle-stimulating hormone secretion,1.0
12688,GO:0097021,lymphocyte migration into lymphoid organs,1.0
12689,GO:0033490,cholesterol biosynthetic process via lathosterol,1.0
12690,GO:1904815,"negative regulation of protein localization to chromosome, telomeric region",1.0
12691,GO:0006283,transcription-coupled nucleotide-excision repair,1.0
12692,GO:0048015,phosphatidylinositol-mediated signaling,1.0
12693,GO:0035729,cellular response to hepatocyte growth factor stimulus,1.0
12694,GO:0140053,mitochondrial gene expression,1.0
12695,GO:0050859,negative regulation of B cell receptor signaling pathway,1.0
12696,GO:0044130,negative regulation of growth of symbiont in host,1.0
12697,GO:0035849,nephric duct elongation,1.0
12698,GO:0071643,regulation of chemokine (C-C motif) ligand 4 production,1.0
12699,GO:0048640,negative regulation of developmental growth,1.0
12700,GO:0045292,"mRNA cis splicing, via spliceosome",1.0
12701,GO:0002506,polysaccharide assembly with MHC class II protein complex,1.0
12702,GO:0061669,spontaneous neurotransmitter secretion,1.0
12703,GO:0003167,atrioventricular bundle cell differentiation,1.0
12704,GO:0060830,ciliary receptor clustering involved in smoothened signaling pathway,1.0
12705,GO:0032375,negative regulation of cholesterol transport,1.0
12706,GO:0002903,negative regulation of B cell apoptotic process,1.0
12707,GO:1904526,regulation of microtubule binding,1.0
12708,GO:0030423,targeting of mRNA for destruction involved in RNA interference,1.0
12709,GO:0010528,regulation of transposition,1.0
12710,GO:0052026,modulation by symbiont of host transcription,1.0
12711,GO:1901678,iron coordination entity transport,1.0
12712,GO:2001246,negative regulation of phosphatidylcholine biosynthetic process,1.0
12713,GO:0061698,protein deglutarylation,1.0
12714,GO:1904576,response to tunicamycin,1.0
12715,GO:0010988,regulation of low-density lipoprotein particle clearance,1.0
12716,GO:1905612,positive regulation of mRNA cap binding,1.0
12717,GO:0007266,Rho protein signal transduction,1.0
12718,GO:0005983,starch catabolic process,1.0
12719,GO:0003333,amino acid transmembrane transport,1.0
12720,GO:0034183,negative regulation of maintenance of mitotic sister chromatid cohesion,1.0
12721,GO:0061056,sclerotome development,1.0
12722,GO:0044818,mitotic G2/M transition checkpoint,1.0
12723,GO:2001021,negative regulation of response to DNA damage stimulus,1.0
12724,GO:0010886,positive regulation of cholesterol storage,1.0
12725,GO:0036514,dopaminergic neuron axon guidance,1.0
12726,GO:1905916,negative regulation of cell differentiation involved in phenotypic switching,1.0
12727,GO:0001928,regulation of exocyst assembly,1.0
12728,GO:0006359,regulation of transcription by RNA polymerase III,1.0
12729,GO:2000501,regulation of natural killer cell chemotaxis,1.0
12730,GO:1903717,response to ammonia,1.0
12731,GO:0072060,outer medullary collecting duct development,1.0
12732,GO:0009106,lipoate metabolic process,1.0
12733,GO:0002407,dendritic cell chemotaxis,1.0
12734,GO:0000413,protein peptidyl-prolyl isomerization,1.0
12735,GO:0086016,AV node cell action potential,1.0
12736,GO:0010543,regulation of platelet activation,1.0
12737,GO:0046083,adenine metabolic process,1.0
12738,GO:0000731,DNA synthesis involved in DNA repair,1.0
12739,GO:0000003,reproduction,1.0
12740,GO:1903677,regulation of cap-independent translational initiation,1.0
12741,GO:0055092,sterol homeostasis,1.0
12742,GO:0043485,endosome to pigment granule transport,1.0
12743,GO:1900035,negative regulation of cellular response to heat,1.0
12744,GO:0019370,leukotriene biosynthetic process,1.0
