disease_id,disease_name,gene_entrez_ids,splits
GO:0048545,response to steroid hormone,"7040,3586,7043,2692,7042,23558,9353,20,8725,799,7332,677,678,7337,301,10413,687,11063,6586,8644,10062,7124,4824,857,5978,2908,476,477,5469,84830,3557,358,367,3569,7538,2805,3192,7035",5
GO:0050906,detection of stimulus involved in sensory perception,"778,50836,1301,50837,50839,50838,5284,92840,83756,563,5304,1469,1470,1472,80834,259287,2779,2780,259294,2916,6121,1258,64108,7287,765",5
GO:0045824,negative regulation of innate immune response,"2,5771,58509,56339,5272,409,79132,100507436,3630,6318,60343,29883,3133,3134,3135,11326,710,84166,387837,6223,2896,25939,5468,3805,54625,1378,3428,149095,79594,10859,51441,634,3965,383",5
GO:0046326,positive regulation of glucose import,"407008,23433,26060,5741,3630,207,208,9965,55600,3667,8660,5781,26291,3479,8218,3643,11132",5
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,"6272,153090,4803,356,8772,51202,841,9994,11337,162989,282991,64112,596,7124,1654,9812,9531,8797",5
GO:0032663,regulation of interleukin-2 production,"84868,7430,11146,10892,7186,7189,5142,5144,10524,940,301,6188,947,6711,89795,64581,2633,3662,7128,861,3552,3553,5987,6885,6375,112744,51564,9454,9455,50943",5
GO:0008053,mitochondrial fusion,"581,9927,54471,374986,201164,54927,4976,51024,125170,56947,55669,54332,84895",5
GO:0006691,leukotriene metabolic process,"4258,4259,1579,239,240,241,4048,8529,2678,4056,2687",5
GO:0034122,negative regulation of toll-like receptor signaling pathway,"146722,153090,9572,2150,54726,406952,5802,9258,92747,58509,11314,9684,7128,54106,4795,10333",5
GO:0017038,protein import,"3842,3843,7175,5901,5903,131474,55705,55198,56993,29090,144165,1191,84268,51501,51762,8504,5824,9409,6850,11331,5828,5189,5830,5191,5192,5193,9670,5195,26060,207,51025,257364,25813,348,10204,79711,4321,3308,23534,754,6774,55670,3320,3837,3838",5
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,"8996,4841,5034,4170,4780,5071,65018,3091,11315,6421,23411,6647,6648,9529,55294,29979,5598",5
GO:1901264,carbohydrate derivative transport,"54020,29957,80772,26503,7436,9619,23443,284439,5660,84255,291,10928,84912,949,6844,8399,219855,347734,3929,8673,84068,3177,2542,2030,10478,9341",5
GO:0010765,positive regulation of sodium ion transport,"481,482,483,23171,10768,65267,6324,6548,54997,1815,55800,2745,6330,6331,65268,11261",5
GO:0032272,negative regulation of protein polymerization,"7429,22919,9353,10382,25999,91663,23189,6904,9026,11075,10565,7114,24139,3925,6622,5216,5217,85477,1003,2934,119,118",5
GO:0035024,negative regulation of Rho protein signal transduction,"202243,8452,4233,54922,201163,4653,3925,7126,9750,23189,57493,10395,253980",5
GO:0090224,regulation of spindle organization,"92421,7175,79884,10015,8480,6047,10274,79866,9126,57132,8243,9525,51510,10039,1213,4926,51652,26054,29899,2770,79187,23636,10460,128866,5347,1639,3303,3304,27243,79598,10735,1778,84722,10615,3192,25978,4733,79998,5119",5
GO:0042269,regulation of natural killer cell mediated cytotoxicity,"22914,3592,3593,10125,114836,259197,5272,409,23705,164,10666,100507436,6318,5817,5819,59067,3133,3134,3135,56253,387837,3916,135250,3805,10859,3952,11126,634,3965",5
GO:0051148,negative regulation of muscle cell differentiation,"55553,8324,8841,650,2069,1048,10014,9759,22943,5155,4772,4773,4775,348093,10818,1482,4303,859,5725,407006,27250,4856,3065,1786",5
GO:0000038,very long-chain fatty acid metabolic process,"6785,30,23205,51495,51,9524,5825,60481,64834,5828,83401,8529,10965,215,201562,641371,122970,225,54898,10998,79993",5
GO:0032740,positive regulation of interleukin-17 production,"7040,3558,3593,6346,51561,64127,3600,5008,114836,3606,59067,4063",5
GO:0030832,regulation of actin filament length,"7429,2185,9353,56203,57482,374666,11151,91663,9873,51474,23189,23191,54551,9113,253725,7454,146206,1440,5921,10787,10788,55845,55971,10152,1073,23616,2241,9026,10435,100287171,10565,57026,5063,7114,148170,25802,93663,24142,348110,4690,6356,57175,1496,88,10456,3071,9948,5341,6366,64857,5216,2017,5217,5987,6369,8440,2150,85477,8936,10344,10092,10093,10094,10095,7408,10096,10097,3059,118,119,2934,10109,382,136319",5
GO:1900117,regulation of execution phase of apoptosis,"5988,581,5062,80196,1676,5740,6188,117584,3569,7157,598,7159,666,10395",5
GO:0006911,"phagocytosis, engulfment","23616,998,55113,7057,9938,51411,9844,94134,51454,575",5
GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,"51330,1540,5519,7057,7186,6422,8737,27429,7078,8742,3624,8743,162989,29108,50486,183,186,8772,5062,467,8915,4055,857,5728,5366,5371,637",5
GO:0070098,chemokine-mediated signaling pathway,"10019,6373,10344,3627,2859,7852,1230,57007,6352,6387,27347,9943,7066",5
GO:0032675,regulation of interleukin-6 production,"3329,3586,2693,64135,5004,91662,338322,80149,408,84632,51738,671,23586,57506,114609,7474,29108,5047,7097,7098,4155,7099,2621,961,6850,27202,2629,64581,199,3146,972,11213,338382,26191,7292,64127,114899,7124,55765,114900,3929,54106,9181,351,3553,5603,2149,2150,6504,85480,112744,197358,51311,3569,3570,8692,7291,1660,3965,1535",5
GO:0007249,I-kappaB kinase/NF-kappaB signaling,"171392,9475,9220,6093,197358,207,51311,84433,4792,602,1147,3551",5
GO:0042770,signal transduction in response to DNA damage,"2305,1026,6659,340485,51720,6154,9100,51343,6672,1432,25,10524,10397,29086,672,8738,4646,51499,84142,7471,51514,11200,22976,27330,835,28996,2885,144455,55367,842,27339,51147,79184,83667,5591,1111,472,602,10459,988,4193,4194,5347,4582,9577,8555,1647,7023,7157,51065",5
GO:0048640,negative regulation of developmental growth,"55841,2660,51083,652,80014,23286,57142,4504,7161,6910",5
GO:0055008,cardiac muscle tissue morphogenesis,"7168,7137,7139,5318,7273,1482,3084,8557,9421,4624,4625,23414,27063,85366,4633,4634,7134,4607",5
GO:0051149,positive regulation of muscle cell differentiation,"7040,406912,56203,652,9750,3479,27302,150572,4654,5936,89780,9794,93649,1491,8536,93145,221662,10211,3815,4208,1906,6648",5
GO:0043113,receptor clustering,"3683,5284,5764,10243,3689,2316,8174,3695,375790,348,3676",5
GO:0055024,regulation of cardiac muscle tissue development,"7040,55553,8324,650,652,3479,22943,5292,2735,89780,10818,2247,2248,2253,93649,4208,1906,7161,6910",5
GO:0048008,platelet-derived growth factor receptor signaling pathway,"5154,5155,5156,5795,407006,5159,56034,5770,8013,25,8829,7422",5
GO:0098911,regulation of ventricular cardiac muscle cell action potential,"1824,1829,5318,775,1832,54795,388591,3728,6262,10008,29119",5
GO:0007160,cell-matrix adhesion,"81792,1281,780,22801,7448,1305,3232,7074,51754,8754,9270,3897,27329,2243,2244,8515,8516,967,7248,3672,3673,2266,4059,3676,2013,6366,3683,10979,3685,10855,3688,3689,3690,3691,3693,8174,3695,3696,10225,11117,7412",5
GO:0038127,ERBB signaling pathway,"7040,7429,3084,5781,2202,1956,5284,5801,1839,5170,55614,8895,64762,207,6868,6997,5335,5594,9961,374,222584,84985,8826",5
GO:1901658,glycosyl compound catabolic process,"79873,57733,1806,51733,4507,3251,55347,60489,978,2517,27350,2519,22875,100,51816,57704,56952,4860,51071",5
GO:0010869,regulation of receptor biosynthetic process,"3202,9572,3685,81573,9370,5465,3690,10062,1906,3091,11315,3190,3065,3066,5468,10013",5
GO:1901214,regulation of neuron death,"5641,3091,94234,9244,10280,4137,11315,219699,120892,3134,581,2629,23621,4170,1616,596,1630,4192,2668,8301,4217,8326,10891,7314,10399,6818,58533,1191,8883,27324,54463,25793,6347,6352,10457,3812,6376,4841,1270,116986,255738,2309,112398,22800,6418,7466,2896,4435,5978,348,128866,7020,7021,2932,3458,7042,29082,1435,1948,5538,1965,128434,947,155061,55737,5071,5584,468,1499,6622,23017,23529,1522,5621,6648,65018,1020,11261,55294,2047",5
GO:0006364,rRNA processing,"114049,51202,54663,6154,6155,387338,5394,83732,6165,27292,88745,51119,51504,6194,84916,6201,23481,6209,51010,4931,10438,25926,1736,6217,6218,8780,27340,23246,6223,55759,6229,9045,6232,10200,6234,79707,23517,55646,55781,6125,55661,54512,6129,6135,55035",5
GO:0006970,response to osmotic stress,"80131,9990,2056,79752,5269,4638,5311,3778,56262,59341,92241,8531,9943,5603,358,231,55144,5609,1386,362,1263,8564,1654,57468",5
GO:0086002,cardiac muscle cell action potential involved in contraction,"23171,775,776,9992,781,3741,287,3753,3757,3759,6323,6324,6327,6330,6331,5318,3784,23630,6640,55800",5
GO:1900408,negative regulation of cellular response to oxidative stress,"4233,3082,3091,10399,5151,8996,4780,11315,9529,120892,25793,5831,5071,468,5978,5598,406884,4841,23411,6648,65018,7295",5
GO:0010769,regulation of cell morphogenesis involved in differentiation,"1793,4739,10371,23043,57091,23303,80005,6281,9353,5879,2316,10507,55435,91663,2192,4241,3987,26259,23189,5911,4504,25,1946,10519,253725,1826,8482,4137,8874,811,4653,1072,64689,23603,55604,9270,57142,120892,10562,23363,708,11078,2633,6091,6092,23499,335,11344,81,80725,347733,22871,57689,2011,9820,9693,6239,998,114798,627,2803,5747,1398,1399,5881,8829",5
GO:0071391,cellular response to estrogen stimulus,"119392,27043,8805,23558,54828,1393,10865,6422,5272,5914,10011",5
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,"9026,54978,292,3303,79594,7755,10449,284114,28978,255027",5
GO:0043414,macromolecule methylation,"79872,134145,54790,115708,56339,56341,23067,9757,23070,2091,79918,23091,55352,2107,346171,254013,55870,283742,2146,54888,30827,56950,54904,54931,91801,151194,27292,10919,55471,10419,84661,29890,4297,3275,3276,79066,55006,54496,84193,200424,5870,9971,79091,79609,51451,1787,1788,10498,387338,64783,6419,8473,25895,5929,51504,387893,28989,57673,51531,11091,25940,11107,144233,25962,9070,9589,2935,57721,114049,55170,196483,83852,29072,93587,51605,9646,29104,55729,63925,26038,196541,63935,22976,56257,79813,80335,3028,80854,221143,84444,80349,751071,6628,55783,6634,55798,96764,117246",5
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,"3329,930,1604,970,100507436,3565,11118,975,3119,10384,4179,10068,182,3606,23705,56253,163486,3135",5
GO:1905562,regulation of vascular endothelial cell proliferation,"51548,2247,406921,3146,6347,6667,407021,4208,2321,5170,10000,2260,6868,5335,5468,3676,8862",5
GO:0040007,growth,"9353,652,23191,116519,8239,10425,6586,6585,2246,8904,2255,23767,2778,1499,64220,203228,55909,25836,1134,10479,627,1144,8826",5
GO:0071392,cellular response to estradiol stimulus,"1956,3015,10856,8202,80139,8204,1393,2099,6422,116151,10524",5
GO:0019318,hexose metabolic process,"115209,5372,2582,2584,2203,130589,2592,51363,3767,283450,5950,4041,4938,2517,8534,2519,347,226,229,2023,221927,2538,7021,51181,390637,83440,5105,221937,5236,6652",5
GO:1905508,protein localization to microtubule organizing center,"10464,64770,585,10540,1453,9851,22994,2804,5108,26005,10615,55125,23386,6491,51134,29887",5
GO:0010833,telomere maintenance via telomere lengthening,"3104,54433,79008,25913,1736,54984,55505,64858,55135,55651,7012,7013,7015,10728,548593,79991,3320,3326,10111",5
GO:1901136,carbohydrate derivative catabolic process,"7040,2817,79873,81792,57733,1806,129807,5138,51733,3094,4759,10007,27159,4507,5152,5408,38,4521,3373,6448,3251,8372,55347,313,4668,55741,960,11332,2629,2247,10825,60489,978,25939,2517,27350,2519,215,55768,22875,1118,9695,3425,4321,100,79077,55270,10855,51816,57704,9583,30833,8692,23670,56952,23417,201595,4860,57214,51071",5
GO:0032735,positive regulation of interleukin-12 production,"4192,3329,3458,5600,6850,64581,3593,3146,51561,177,149233,1432,959,7099,3965,3135",5
GO:0051187,cofactor catabolic process,"4353,645,83594,7837,38,10935,5052,2876,11332,847,337,8529,215,3162,10588,3039,3040,3043,57834,2678,7415,2687",5
GO:0072599,establishment of protein localization to endoplasmic reticulum,"128866,6727,29927,6729,10890,22930,6262,7095,25782,130617,29082,11231",5
GO:0031348,negative regulation of defense response,"2,91662,56339,55829,51738,199713,26146,9258,3630,3133,3134,3135,11326,2625,8780,6223,140885,2147,5734,149095,10859,5740,4210,634,2693,5771,58509,5272,79004,54941,90268,6318,4277,7353,29883,89790,708,710,84166,114899,3805,56547,55527,79594,197358,6895,51441,6397,79102,387837,64771,83737,79132,100507436,2358,335,2896,25939,5465,347,5468,54625,1378,3428,55666,114548,5495,3965,383,22933,3479,26007,409,29108,60343,55737,7105,6095,114132,66005,7130,7132,23005,407006,5094,1003,4598,5624",5
GO:0016572,histone phosphorylation,"9730,9252,3717,9031,5578,5579,5580,8986,5585,79858,7443,1017,890,8091,83903",5
GO:0046466,membrane lipid catabolic process,"5408,4258,55331,2629,57733,340485,57704,10825,427,10924,55627,8879,129807,6609,4759,4668,125981",5
GO:0045087,innate immune response,"1536,1540,5648,6170,7706,23586,9258,7726,8751,23087,23601,4153,8767,60489,92747,6737,135250,340061,51297,9830,79465,1130,1654,200315,200316,64127,1667,1668,1670,1672,9867,78989,8339,8343,8344,81559,8346,8347,90268,8349,57506,684,2220,5806,84659,81603,84166,5319,10955,8915,3811,3822,3824,85236,5371,3848,8970,89870,11043,728358,100507436,820,11074,353091,325,337,260434,80216,8542,5987,8547,3429,6502,85363,11128,54145,22914,6037,6039,22954,10155,3507,29110,55223,3512,3002,92610,80328,26057,80329,55765,4057,10206,2537,10747,1535",5
GO:0046148,pigment biosynthetic process,"7299,6470,6121,1355,210,3251,7220,93974,56952,5498,7390,5631",5
GO:1903599,positive regulation of autophagy of mitochondrion,"25793,5071,54543,55187,10133,93974,3064,65018,3099,10013",5
GO:0034661,ncRNA catabolic process,"54464,51010,10595,27044,79002,115752,389421,22894,79727,5073,5394,5393,23318,64282,129563,10940",5
GO:0060429,epithelium development,"9353,51339,652,6928,8854,7849,7472,7473,947,7477,5175,7481,5310,5311,2302,1855,7490,2246,6092,2255,5076,54361,64220,5727,25959,6772,6910",5
GO:0032507,maintenance of protein location in cell,"6672,5905,402,23568,83860,129685,920,161176,3098,3099,288,81573,23345,25777,11315,3638,23224,9913,23353,580,1605,585,7114,10956,207,64083,23515,10210,6500,85477,3309,2934,3192,65018,5371,6653,6014",5
GO:0060390,regulation of SMAD protein signal transduction,"7040,1601,8483,4838,7046,8200,652,657,25937,64081,11030,9688,79674",5
GO:0030518,intracellular steroid hormone receptor signaling pathway,"1667,1668,23558,55818,133522,4246,10521,51366,728358,7337,10413,2099,23543,1616,5458,4824,5469,8289,7533,9325,367,1655,5245,4734",5
GO:1903831,signal transduction involved in cellular response to ammonium ion,"6818,1129,10681,2316,112,6001,1812,1813,1814,1815,1816,2773,3350,3356,3351,3357,3358",5
GO:2001259,positive regulation of cation channel activity,"9472,2946,6786,51083,4878,57620,154,84766,801,805,808,389816,5311,57158,844,88,9446,8811,388591,1520,144245,3064,440699",5
GO:0002699,positive regulation of immune effector process,"3592,3593,5650,7186,8723,7189,3606,51744,3109,8741,11314,567,3133,3134,3135,201294,6223,135250,4179,117854,30817,3684,2150,3689,5225,8809,10859,5245,9341,259197,8832,81545,10892,114836,3735,23705,6810,164,58533,7855,5817,5819,6844,6845,59067,2242,25818,10459,3805,8417,6885,6375,3329,2821,54537,89870,5914,377630,57126,301,55601,7474,353091,7494,399687,23369,3916,149840,54106,85364,11126,7037,3965,383,7040,3458,22914,10125,10666,56253,26057,975,3553,9698,3554,8673,3569,7158,4602",5
GO:0006767,water-soluble vitamin metabolic process,"5826,4548,6470,9446,4552,8875,8942,27249,8566,25974,55163,10588,119391",5
GO:0002685,regulation of leukocyte migration,"3592,5641,9750,158747,83483,3627,11314,23604,57402,2621,27202,3146,8784,4192,101,102,2150,5734,23143,65125,2155,1652,257144,3204,6278,6793,9353,729230,3735,56477,683,177,4282,708,199,6346,6347,6348,1230,207,6351,6352,6354,27347,1236,6868,727,9943,6363,6364,6366,6370,2277,6375,6387,83700,5879,5880,10488,4856,7424,7941,8976,375056,57118,8995,81704,811,7474,1843,2358,3383,10562,10563,347,84830,351,1907,1908,3958,3965,4478,22914,387,7060,1435,7070,196527,5054,284114,51157,4067",5
GO:0006813,potassium ion transport,"10242,338567,9992,3736,3737,3739,3741,3742,56479,3745,10021,3751,3752,3753,3755,3756,3757,3759,3760,3762,93107,3764,348980,3767,3768,57657,389816,84286,3775,5311,3778,3781,3784,3785,3786,9033,83795,27094,476,477,478,89822,481,482,483,610,30819,170850,6507,50801,440699",5
GO:0016049,cell growth,"10425,23767,55909,8904,9353,8239,10479,627,8826,23191,6585,6586,1499,203228",5
GO:0009063,cellular amino acid catabolic process,"64902,169355,137872,5009,23569,275,80150,23576,38,2731,4143,112817,2744,2746,2747,189,51268,6470,4552,1610,8528,593,594,131669,6999,11112,4329,875,4843,7915,4846,8942,10993,6898,2805,2806,3067",5
GO:0045948,positive regulation of translational initiation,"10657,54915,22927,1617,1618,4690,51441,6199,6198,1654,56339,66037,253943",5
GO:0007098,centrosome cycle,"4869,55559,23177,93323,54801,402,54930,115106,6566,50855,9768,4659,23354,117178,9793,585,55755,79441,1107,23636,253012,8409,7516,9696,5347,55142,7405,2801,5108",5
GO:0015931,nucleobase-containing compound transport,"9984,29957,7175,87178,23180,5901,3087,80145,29074,23443,51092,9877,55186,284439,79228,84248,6428,57122,291,677,57510,51068,8106,84271,84912,84275,8888,55998,1984,6209,55746,56000,7884,10189,4686,7248,6741,8021,347734,7514,7263,84321,91746,10211,10212,57187,84324,3177,54890,3181,2030,7919,10478,23279,7538,8563,10482,26097,56943,57724,11260",5
GO:0051282,regulation of sequestering of calcium ion,"2946,25998,1812,10523,3356,3357,3358,287,801,930,8996,805,808,1193,9002,3627,5170,7220,7226,187,4283,6717,5311,1729,3270,2247,57158,844,845,6348,1234,90070,5335,5336,6363,6366,6622,2147,356,2149,6373,6375,2280,2281,6376,9446,57190,3954,6261,6262,3064,57214",5
GO:1903018,regulation of glycoprotein metabolic process,"340485,10005,6934,3479,10267,5806,9528,1471,2623,325,10565,63941,92370,81876,1499,25825,5861,9445,2801,144245,6646",5
GO:0006913,nucleocytoplasmic transport,"7175,3087,55341,6209,11331,4686,7248,23633,6741,91746,3178,54890,3181,56943,6774,10892,55437,9877,6815,6310,57510,23214,92335,8888,55998,56000,6850,29890,207,4321,7919,23279,754,10482,3837,3838,9984,3842,3843,4869,5901,5903,80145,84248,6428,57122,144165,811,84268,51501,84271,10553,57154,4435,8021,11097,7514,79711,84321,57187,84324,8563,79228,51068,7040,8086,55705,55198,8106,9147,8125,1984,55746,9670,84934,26060,10189,10204,10212,23534,26097,11260,23039",5
GO:0060544,regulation of necroptotic process,"8737,9825,291,1540,8837,329,330,57162,8531,11035,407006",5
GO:0045581,negative regulation of T cell differentiation,"3456,4192,23240,3146,652,301,84524,3440,1493,282618,50943",5
GO:0034446,substrate adhesion-dependent cell spreading,"2049,55698,1942,3611,2335,55742,8516,3911,3912,9928,53834,3915,84168,23380,80725,79834,3676,7010,3685,3690,3695,5879,2041,83706,8829",5
GO:0002275,myeloid cell activation involved in immune response,"1113,8673,8291,3815,6504,6845,117194,6348,306,3735,3929,6844,6813,6814",5
GO:0051443,positive regulation of ubiquitin-protein transferase activity,"4101,648,51343,7332,7334,6187,91947,5300,27338,57561,991,5728,10210,5347,8555,51438,266740,8312,55294",5
GO:0007250,activation of NF-kappaB-inducing kinase activity,"6885,3654,10920,10892,9966,29775,114609,7186,7189,80829",5
GO:0051985,negative regulation of chromosome segregation,"546,5347,324,8260,7175,9319,7756,8658,4085,23063,472,8379,84861,3550,26271",5
GO:0000086,G2/M transition of mitotic cell cycle,"2305,1026,1030,10763,10776,9113,219771,9024,11200,84930,79176,79831,6873,5218,995,5347,10083,890,5243,7164",6
GO:0032890,regulation of organic acid transport,"130497,59272,2058,1579,207,208,7057,8399,8529,8660,27347",6
GO:0048147,negative regulation of fibroblast proliferation,"4609,81857,5828,84875,11314,7157,6422,11285,79577,2010,23515,2495",6
GO:0043149,stress fiber assembly,"387,8452,11235,221061,3688,3693,253980,7791,7126,408,6714,221692",6
GO:0032689,negative regulation of interferon-gamma production,"2621,708,84868,29126,6375,3146,10859,558,26525,9971,64115,5914,80380,3965,50943",6
GO:0045921,positive regulation of exocytosis,"3458,11267,8723,9367,6810,10015,164,23332,57126,94121,192683,23086,27183,57393,9525,1080,9146,6845,3134,2243,2244,84932,7879,9545,376267,3916,201294,23122,7251,2266,8027,6622,8673,3684,2150,5864,3689,7784,23400,5868,27243,6382,5873,5874,6385,6386",6
GO:0071360,cellular response to exogenous dsRNA,"23586,10211,10084,57506,64135,3434,5899,79594,81035,85364,115004,857,1660,340061",6
GO:0051216,cartilage development,"960,65992,112744,388585,3373,59341,3696,8372,8692,1302,7704,5310",6
GO:0031623,receptor internalization,"55681,133,26119,1173,1785,1814,408,409,2966,10266,156,157,10267,10268,11031,57007,2868,1213,2885,857,859,10203,6622,5868,8301,6642,3576,3577,3579,7037,4734",6
GO:0043484,regulation of RNA splicing,"4116,10772,56853,284695,23064,2081,8227,10284,4654,84530,57396,4154,54845,6207,11338,4686,6231,5725,91746,3178,3185,84081,3187,1655,3191,3192,135295,80004,51341,58517,10921,10922,1195,1196,23210,1198,5295,8882,27316,29890,708,9939,79066,3303,92906,9967,55544,60677,9991,60680,64783,54033,10521,2332,6428,2334,6429,6431,6432,6434,58155,5936,5940,5430,4928,1859,7009,10084,9588,9589,282996,22927,55696,22938,7072,10657,10658,10150,11189,10181,246744,2521,221662,6625,8683,55796,6651",6
GO:0014015,positive regulation of gliogenesis,"4192,3553,406912,5764,729230,5583,5584,3569,274,7124,5270,1399,84630,1435",6
GO:1901836,regulation of transcription of nucleolar large rRNA by RNA polymerase I,"64768,11137,55011,6597,6598,25926,2475,4141,29997,55506,4691,9555,1663",6
GO:0034114,regulation of heterotypic cell-cell adhesion,"655,2319,91663,9370,7070,177,8631,4155,960,2243,2244,4680,335,7124,2266,2651,3932,5598,407006,3553,9314,10211,3557,65125",6
GO:0140056,organelle localization by membrane tethering,"5664,8673,196996,4218,55014,118987,22863,51134,858,54843,10652,9342",6
GO:1903313,positive regulation of mRNA metabolic process,"22916,10247,170506,87178,339345,56853,80149,7832,22938,79899,10140,123169,6434,677,678,11051,11189,29883,4928,22849,64506,342977,23112,26058,131405,4686,253943,5976,79577,57690,246744,79068,221662,54623,3297,84069,23019,9967,340719,51441,7538,9588,4343,9337,8570,56829",6
GO:0031929,TOR signaling,"23367,94056,23274,2475,57707,201163,96459,57521,6194,84433,121268,6198,6199,1978,79899,64223",6
GO:0022600,digestive system process,"140947,4762,1056,50848,1314,11171,29881,5950,9414,64081,56667,358,4583,4585,362,3949,3952,2169,64127",6
GO:2000243,positive regulation of reproductive process,"6662,1672,27161,2741,708,6736,6865,8912,1235,2516,6869,6870,255061,91,57829,7784,64750,85360,10361",6
GO:1901983,regulation of protein acetylation,"6659,4101,23558,11143,3976,56848,406,408,8986,10524,10014,672,6688,9252,10411,26155,84140,11315,26036,29117,26053,6598,28999,1487,57551,85459,25942,8536,5595,6622,6879,55011,4582,195814,10856,54386,23411,266740,55677,50943",6
GO:0006555,methionine metabolic process,"51074,4548,4552,4522,4524,58478,4143,55256,635,23743",6
GO:0070664,negative regulation of leukocyte proliferation,"3586,7940,6664,7305,11146,652,9231,10288,11314,50943,3135,79679,5573,29126,23240,1493,57045,472,10457,26585,6375,10859,4332,6385,64115,80380,3965,383",6
GO:0003179,heart valve morphogenesis,"7040,57057,2626,6662,7291,4851,140628,4853,182,90,4091,64220",6
GO:1900407,regulation of cellular response to oxidative stress,"4233,3082,3091,6421,29979,10013,5151,10399,8737,8996,5034,4780,11315,51765,9529,120892,25793,5831,4170,5071,2643,468,7124,5978,5598,406884,4841,23411,6647,6648,65018,55294,7295",6
GO:0007204,positive regulation of cytosolic calcium ion concentration,"1043,25,27,10268,5156,3627,5170,7220,100133941,7222,7226,1604,3146,56923,2147,2149,2150,111,6261,6262,6288,2740,185,187,4283,5311,2247,6346,6348,1230,719,6863,2769,1234,55503,4308,6869,114897,5335,5336,6363,6366,6373,9446,6375,6376,3827,773,775,89869,7442,1812,10518,10523,796,3356,3357,799,3358,801,55584,8996,805,808,9002,2859,10563,57158,844,51024,2902,2903,2904,2905,2906,2911,356,1902,1906,1907,3954,887,4987,57214,2946,25998,10134,5025,930,931,5027,59341,90070,6622,56302,3064",6
GO:1903307,positive regulation of regulated secretory pathway,"8723,6810,164,57126,192683,57393,6845,3134,9545,376267,3916,201294,8673,3684,2150,5864,3689,7784,5873",6
GO:0032148,activation of protein kinase B activity,"3479,3643,5155,4504,2246,3084,4908,3630,5170,7474,4916,150,151,152,3606,9270,283",6
GO:0042130,negative regulation of T cell proliferation,"11146,652,9231,10288,50943,79679,3135,5573,29126,23240,57045,10457,6375,10859,6385,64115,80380,3965,383",6
GO:0046634,regulation of alpha-beta T cell activation,"3458,246778,3077,3592,3593,7048,3606,5914,64926,301,177,11314,3133,1604,29126,3146,975,57045,79576,6375,51561,10859,64115,11126,4602,4860,3965,50943",6
GO:0001649,osteoblast differentiation,"6657,7171,3336,23560,650,1291,652,22800,22801,2194,10514,23317,6422,8482,27044,55973,2091,3371,4653,9902,2735,3376,26156,57003,10492,3381,1462,1591,27316,121340,1213,6591,6209,57665,5701,6348,10189,847,23376,6615,860,6238,3295,9188,51176,632,23020,3183,3192,249,506,1660,5245",6
GO:0051457,maintenance of protein location in nucleus,"10210,580,6500,23515,585,6672,5905,402,11315,23345,23568,25777,23353,3192,9913,83860,5371,129685",6
GO:0006650,glycerophospholipid metabolic process,"84992,51205,23049,1040,79888,93210,51227,3612,222236,117283,5159,1071,5168,3633,51763,55361,171586,1606,8776,1609,54344,9807,160851,1622,54872,100137049,1119,1120,5728,283748,23659,8813,8818,5279,145567,56994,8867,54947,376497,10423,90809,84668,8897,8898,54979,2247,5319,5320,55500,8398,5336,84188,5341,283871,55529,137964,6901,51447,7941,2822,9488,57110,129303,5920,10554,10555,5444,55627,335,336,337,3931,22876,55650,128869,9588,22908,11145,9107,51099,8605,4534,22979,50640,80339,84947,3030,85465,26090,117245",6
GO:1901623,regulation of lymphocyte chemotaxis,"22914,10563,65125,102,6278,6375,3627,6348,6347,6351,6352,6354,7474,6868,27347,9943",6
GO:0098656,anion transmembrane transport,"2560,2562,80131,54020,84230,6535,79751,23443,284439,1180,8604,1182,84255,153129,1836,6573,196527,84912,2741,2742,2743,1080,10165,9152,8001,55107,56262,8140,219855,23507,113235,215,8542,55144,6505,6506,6507,9194,9962,2542,9963,2554,2555,9213",6
GO:0032414,positive regulation of ion transmembrane transporter activity,"9472,134145,2946,6786,51083,4878,9747,6548,57620,1815,154,10142,84766,801,805,808,440699,5174,1080,2745,7225,389816,5311,57158,7114,844,10063,54997,88,481,482,483,9446,8811,388591,1520,65267,65268,144245,6262,3064,5243,11261",6
GO:0031640,killing of cells of other organism,"1667,1668,1670,6406,1673,8970,6283,6156,3853,8993,2597,728358,820,566,1991,3273,5196,3151,6223,140880,10578,114771,6357,55894,4057,8542,2147,4069,4589,85236,414325,353142,353143,353144",6
GO:0030968,endoplasmic reticulum unfolded protein response,"2081,9217,51009,79139,55432,5770,267,9451,54956,26608,55829,80279,91319",6
GO:0044003,modification by symbiont of host morphology or physiology,"7040,9217,9474,1667,920,5272,2597,10533,728358,10670,3643,1605,10318,598,8408,9706,6256,8692,4088",6
GO:0051591,response to cAMP,"6528,7425,9472,7430,15,53905,5138,5906,5908,10142,3488,677,10021,3753,10411,348980,57657,5311,7490,196,3784,1609,2889,50506,9693,610,358,366,4724,2039",6
GO:0032008,positive regulation of TOR signaling,"8841,81929,28956,58528,3362,389541,9894,153129,10542,10670,57521,90809,51520,54468,8649,253260,64083,10325,23387,55004,64223,55011,140775,23274,79726,3952,6009,84219,6396,84861",6
